"CustomerID","OrderID","OrderDate","Age","Gender","Membership","ProductCategory","ProductName","UnitPrice","Quantity","TotalAmount","PaymentMethod","City","ReturnStatus"
5666,6666,2024-01-23,NA,"M","Basic","Libri","Manuale",9,1,9,"PayPal","Napoli",1
5667,6667,2024-01-01,47,"M","Silver","Abbigliamento","T-shirt",80,1,80,"PayPal","Milano",0
5668,6668,2024-12-15,44,"M","Silver","Libri","Fumetto",35,2,70,"CreditCard","Milano",1
5669,6669,2024-01-23,18,"F","Silver","Sport","Scarpe Running",36,1,36,"PayPal","Milano",0
5670,6670,2024-04-13,NA,"M","Gold","Elettronica","Smartphone",224,1,224,"PayPal","Napoli",0
5671,6671,2024-05-05,NA,"M","Basic","Elettronica","Cuffie",659,5,3295,"Cash","Bologna",0
5672,6672,2024-11-09,50,"F","Silver","Sport","Pallone",100,3,300,"CreditCard","Roma",0
5673,6673,2024-08-12,24,"F","Basic","Elettronica","Laptop",312,2,624,"BankTransfer","Milano",0
5674,6674,2024-06-20,57,"M","Silver","Elettronica","Laptop",199,2,398,"BankTransfer","Bologna",0
5675,6675,2024-05-31,54,"M","Gold","Casa","Tappeto",19,5,95,"CreditCard","Milano",1
5676,6676,2024-10-29,73,"M","Silver","Elettronica","Smartwatch",106,2,212,"Cash","Bologna",0
5677,6677,2024-04-28,NA,"M","Gold","Sport","Manubri",156,1,156,"PayPal","Roma",0
5678,6678,2024-09-07,25,"M","Silver","Sport","Borraccia",76,3,228,"CreditCard","Roma",0
5679,6679,2024-11-30,NA,"M","Basic","Sport","Borraccia",111,2,222,"BankTransfer","Milano",0
5680,6680,2024-04-14,30,"M","Basic","Elettronica","Cuffie",178,2,356,"Cash","Bologna",0
5681,6681,2024-09-15,18,"M","Silver","Elettronica","Tablet",388,1,388,"CreditCard","Milano",0
5682,6682,2024-09-01,18,"M","Silver","Sport","Borraccia",156,2,312,"CreditCard","Torino",0
5683,6683,2024-02-04,38,"M","Gold","Casa","Coperta",61,2,122,"Cash","Napoli",0
5684,6684,2024-08-22,20,"M","Basic","Casa","Pentola",110,2,220,"PayPal","Torino",1
5685,6685,2024-06-07,NA,"M","Basic","Casa","Coperta",13,5,65,"BankTransfer","Roma",1
5686,6686,2024-06-19,50,"M","Basic","Abbigliamento","Scarpe",174,1,174,"CreditCard","Napoli",1
5687,6687,2024-02-26,57,"M","Silver","Casa","Pentola",71,1,71,"Cash","Milano",0
5688,6688,2024-10-25,34,"F","Silver","Sport","Pallone",116,4,464,"PayPal","Torino",0
5689,6689,2024-03-30,55,"F","Silver","Casa","Lampada",45,2,90,"PayPal","Bologna",0
5690,6690,2024-03-05,55,"M","Basic","Sport","Pallone",142,2,284,"Cash","Torino",0
5691,6691,2024-05-06,44,"M","Gold","Elettronica","Tablet",746,5,3730,"PayPal","Milano",0
5692,6692,2024-08-10,30,"M","Silver","Sport","Manubri",137,1,137,"CreditCard","Roma",1
5693,6693,2024-09-20,52,"M","Basic","Elettronica","Cuffie",589,2,1178,"CreditCard","Roma",0
5694,6694,2024-05-01,18,"F","Silver","Abbigliamento","T-shirt",194,2,388,"PayPal","Torino",0
5695,6695,2024-12-22,58,"M","Gold","Abbigliamento","Maglione",152,1,152,"BankTransfer","Torino",0
5696,6696,2024-02-11,NA,"M","Basic","Libri","Romanzo",11,2,22,"BankTransfer","Milano",0
5697,6697,2024-02-29,36,"M","Silver","Elettronica","Tablet",126,5,630,"Cash","Torino",0
5698,6698,2024-06-12,42,"F","Basic","Libri","Manuale",28,1,28,"CreditCard","Bologna",1
5699,6699,2024-11-12,18,"M","Gold","Abbigliamento","Maglione",61,1,61,"BankTransfer","Napoli",0
5700,6700,2024-01-10,NA,"F","Silver","Casa","Tappeto",127,5,635,"BankTransfer","Bologna",0
5701,6701,2024-11-21,31,"M","Basic","Libri","Guida",19,3,57,"PayPal","Torino",1
5702,6702,2024-06-01,66,"F","Gold","Casa","Cuscino",91,1,91,"CreditCard","Roma",0
5703,6703,2024-04-21,18,"F","Gold","Casa","Lampada",12,1,12,"CreditCard","Bologna",0
5704,6704,2024-05-07,23,"M","Basic","Elettronica","Laptop",795,4,3180,"CreditCard","Milano",0
5705,6705,2024-12-19,42,"M","Silver","Libri","Fumetto",27,1,27,"CreditCard","Bologna",0
5706,6706,2024-05-04,42,"M","Gold","Casa","Cuscino",91,1,91,"BankTransfer","Napoli",0
5707,6707,2024-05-04,NA,"M","Silver","Abbigliamento","Maglione",122,1,122,"BankTransfer","Torino",1
5708,6708,2024-07-02,NA,"M","Gold","Casa","Pentola",78,1,78,"BankTransfer","Milano",0
5709,6709,2024-05-06,50,"F","Basic","Elettronica","Smartwatch",491,1,491,"CreditCard","Torino",0
5710,6710,2024-10-04,NA,"M","Basic","Elettronica","Cuffie",550,5,2750,"CreditCard","Torino",1
5711,6711,2024-04-13,54,"M","Silver","Sport","Manubri",122,4,488,"BankTransfer","Milano",0
5712,6712,2024-04-06,50,"F","Basic","Elettronica","Tablet",195,5,975,"CreditCard","Milano",0
5713,6713,2024-07-11,64,"M","Basic","Libri","Fumetto",11,1,11,"CreditCard","Milano",0
5714,6714,2024-03-21,34,"M","Basic","Abbigliamento","Giacca",145,2,290,"CreditCard","Bologna",1
5715,6715,2024-05-22,22,"M","Silver","Libri","Enciclopedia",44,2,88,"BankTransfer","Torino",0
5716,6716,2024-10-30,41,"F","Basic","Casa","Coperta",126,1,126,"CreditCard","Roma",0
5717,6717,2024-03-22,52,"M","Gold","Elettronica","Tablet",377,5,1885,"Cash","Torino",0
5718,6718,2024-02-15,59,"F","Gold","Libri","Manuale",32,2,64,"PayPal","Milano",0
5719,6719,2024-10-31,67,"M","Silver","Abbigliamento","Maglione",176,3,528,"CreditCard","Milano",1
5720,6720,2024-06-01,18,"F","Basic","Sport","Borraccia",165,1,165,"PayPal","Milano",0
5721,6721,2024-04-12,32,"M","Silver","Libri","Enciclopedia",10,1,10,"CreditCard","Napoli",1
5722,6722,2024-05-02,NA,"M","Gold","Casa","Pentola",30,1,30,"CreditCard","Torino",0
5723,6723,2024-10-23,23,"M","Basic","Sport","Pallone",28,5,140,"PayPal","Milano",0
5724,6724,2024-11-19,33,"F","Silver","Abbigliamento","Jeans",147,2,294,"Cash","Milano",1
5725,6725,2024-06-27,20,"F","Basic","Sport","Manubri",133,5,665,"CreditCard","Milano",1
5726,6726,2024-08-03,26,"M","Silver","Sport","Pallone",151,1,151,"PayPal","Napoli",1
5727,6727,2024-07-09,27,"F","Basic","Sport","Tappetino Yoga",134,2,268,"BankTransfer","Milano",0
5728,6728,2024-10-31,26,"M","Basic","Abbigliamento","Jeans",70,5,350,"CreditCard","Milano",1
5729,6729,2024-02-04,NA,"M","Basic","Casa","Pentola",118,5,590,"Cash","Milano",0
5730,6730,2024-02-10,18,"M","Silver","Libri","Fumetto",23,1,23,"Cash","Bologna",0
5731,6731,2024-11-18,38,"M","Gold","Sport","Manubri",170,1,170,"PayPal","Torino",1
5732,6732,2024-07-19,60,"F","Basic","Elettronica","Smartwatch",157,1,157,"CreditCard","Napoli",0
5733,6733,2024-03-08,18,"F","Basic","Sport","Borraccia",88,2,176,"BankTransfer","Milano",0
5734,6734,2024-01-15,45,"M","Gold","Casa","Cuscino",50,2,100,"PayPal","Roma",0
5735,6735,2024-03-31,21,"F","Basic","Sport","Manubri",55,1,55,"CreditCard","Milano",0
5736,6736,2024-02-01,NA,"F","Basic","Elettronica","Smartwatch",228,4,912,"Cash","Bologna",0
5737,6737,2024-04-03,NA,"F","Basic","Sport","Tappetino Yoga",111,3,333,"PayPal","Bologna",0
5738,6738,2024-03-26,53,"F","Basic","Elettronica","Smartwatch",692,4,2768,"CreditCard","Napoli",1
5739,6739,2024-03-23,42,"M","Gold","Elettronica","Smartwatch",192,3,576,"CreditCard","Napoli",1
5740,6740,2024-06-13,27,"M","Basic","Elettronica","Tablet",358,3,1074,"Cash","Roma",0
5741,6741,2024-06-05,NA,"M","Basic","Elettronica","Cuffie",630,1,630,"Cash","Napoli",0
5742,6742,2024-02-27,18,"F","Basic","Elettronica","Smartphone",303,1,303,"CreditCard","Bologna",0
5743,6743,2024-08-22,NA,"M","Silver","Abbigliamento","T-shirt",64,1,64,"CreditCard","Milano",0
5744,6744,2024-12-08,23,"M","Basic","Elettronica","Smartphone",774,1,774,"CreditCard","Milano",1
5745,6745,2024-09-01,NA,"F","Gold","Elettronica","Cuffie",376,3,1128,"CreditCard","Napoli",0
5746,6746,2024-10-30,NA,"M","Silver","Abbigliamento","T-shirt",27,1,27,"Cash","Napoli",0
5747,6747,2024-10-03,18,"F","Basic","Libri","Guida",46,1,46,"BankTransfer","Napoli",1
5748,6748,2024-01-04,28,"F","Basic","Sport","Manubri",65,2,130,"PayPal","Roma",1
5749,6749,2024-06-19,26,"M","Basic","Elettronica","Cuffie",459,3,1377,"CreditCard","Roma",0
5750,6750,2024-02-08,NA,"M","Basic","Libri","Manuale",13,2,26,"PayPal","Milano",1
5751,6751,2024-02-13,41,"M","Silver","Casa","Pentola",127,1,127,"BankTransfer","Torino",0
5752,6752,2024-04-01,40,"M","Gold","Casa","Tappeto",121,1,121,"BankTransfer","Milano",0
5753,6753,2024-05-30,46,"F","Basic","Casa","Lampada",41,1,41,"BankTransfer","Milano",0
5754,6754,2024-09-19,64,"F","Basic","Abbigliamento","Giacca",93,2,186,"PayPal","Torino",0
5755,6755,2024-11-22,36,"M","Basic","Casa","Pentola",76,1,76,"PayPal","Roma",1
5756,6756,2024-11-13,68,"F","Gold","Casa","Tappeto",56,2,112,"CreditCard","Torino",0
5757,6757,2024-01-11,18,"M","Basic","Elettronica","Smartwatch",232,1,232,"Cash","Torino",1
5758,6758,2024-07-11,18,"M","Basic","Casa","Coperta",108,2,216,"CreditCard","Torino",1
5759,6759,2024-06-13,23,"M","Silver","Abbigliamento","Jeans",92,2,184,"CreditCard","Torino",0
5760,6760,2024-11-07,NA,"M","Basic","Sport","Manubri",58,2,116,"Cash","Napoli",0
5761,6761,2024-09-23,37,"M","Silver","Abbigliamento","Jeans",172,2,344,"PayPal","Milano",1
5762,6762,2024-09-22,63,"F","Gold","Abbigliamento","Scarpe",134,1,134,"PayPal","Roma",1
5763,6763,2024-11-26,31,"M","Silver","Sport","Tappetino Yoga",72,3,216,"PayPal","Napoli",1
5764,6764,2024-07-12,NA,"F","Silver","Libri","Romanzo",36,1,36,"CreditCard","Bologna",0
5765,6765,2024-09-24,41,"F","Gold","Casa","Cuscino",23,1,23,"BankTransfer","Roma",0
5766,6766,2024-12-18,NA,"F","Basic","Elettronica","Smartphone",659,4,2636,"PayPal","Napoli",1
5767,6767,2024-10-27,55,"F","Silver","Libri","Manuale",28,1,28,"PayPal","Roma",0
5768,6768,2024-03-14,18,"F","Basic","Sport","Pallone",126,3,378,"CreditCard","Torino",1
5769,6769,2024-04-28,47,"M","Basic","Casa","Coperta",24,1,24,"CreditCard","Torino",0
5770,6770,2024-06-06,31,"M","Silver","Elettronica","Cuffie",403,2,806,"BankTransfer","Napoli",0
5771,6771,2024-01-24,31,"M","Silver","Sport","Scarpe Running",173,1,173,"CreditCard","Roma",0
5772,6772,2024-09-18,22,"F","Basic","Casa","Tappeto",141,1,141,"PayPal","Bologna",0
5773,6773,2024-12-21,NA,"M","Basic","Abbigliamento","Jeans",120,3,360,"Cash","Torino",1
5774,6774,2024-02-09,18,"F","Silver","Casa","Coperta",106,3,318,"PayPal","Milano",0
5775,6775,2024-06-28,26,"M","Silver","Libri","Manuale",36,2,72,"CreditCard","Roma",1
5776,6776,2024-11-14,38,"M","Silver","Elettronica","Tablet",404,2,808,"CreditCard","Milano",0
5777,6777,2024-01-21,34,"F","Silver","Libri","Manuale",15,1,15,"PayPal","Napoli",0
5778,6778,2024-06-12,49,"F","Silver","Casa","Coperta",62,3,186,"CreditCard","Bologna",0
5779,6779,2024-01-28,18,"F","Basic","Elettronica","Tablet",106,3,318,"PayPal","Torino",1
5780,6780,2024-06-18,50,"F","Basic","Libri","Enciclopedia",43,1,43,"PayPal","Roma",0
5781,6781,2024-02-03,45,"F","Basic","Sport","Manubri",125,1,125,"PayPal","Bologna",0
5782,6782,2024-06-25,18,"F","Basic","Casa","Coperta",38,1,38,"CreditCard","Roma",1
5783,6783,2024-08-03,31,"F","Basic","Casa","Tappeto",36,5,180,"CreditCard","Bologna",1
5784,6784,2024-04-25,33,"F","Basic","Abbigliamento","T-shirt",190,1,190,"BankTransfer","Torino",0
5785,6785,2024-01-13,37,"M","Basic","Casa","Coperta",33,3,99,"CreditCard","Torino",0
5786,6786,2024-12-06,22,"M","Silver","Sport","Scarpe Running",38,4,152,"PayPal","Bologna",1
5787,6787,2024-11-06,20,"M","Silver","Elettronica","Cuffie",220,1,220,"BankTransfer","Bologna",0
5788,6788,2024-07-17,65,"F","Basic","Sport","Manubri",79,2,158,"CreditCard","Bologna",0
5789,6789,2024-08-30,24,"F","Basic","Elettronica","Cuffie",187,2,374,"PayPal","Milano",1
5790,6790,2024-10-18,25,"F","Silver","Elettronica","Smartwatch",183,2,366,"Cash","Bologna",0
5791,6791,2024-12-12,39,"M","Silver","Elettronica","Smartphone",275,1,275,"Cash","Milano",0
5792,6792,2024-02-25,53,"M","Gold","Elettronica","Smartwatch",556,4,2224,"CreditCard","Milano",0
5793,6793,2024-11-10,NA,"M","Basic","Casa","Cuscino",21,3,63,"BankTransfer","Torino",0
5794,6794,2024-03-04,42,"F","Gold","Casa","Cuscino",41,1,41,"BankTransfer","Napoli",0
5795,6795,2024-08-23,NA,"F","Basic","Libri","Guida",23,2,46,"BankTransfer","Bologna",1
5796,6796,2024-05-06,40,"F","Silver","Abbigliamento","Jeans",94,1,94,"CreditCard","Napoli",1
5797,6797,2024-06-20,35,"M","Basic","Elettronica","Cuffie",306,2,612,"PayPal","Napoli",0
5798,6798,2024-05-17,43,"M","Silver","Abbigliamento","T-shirt",69,2,138,"CreditCard","Milano",1
5799,6799,2024-05-11,40,"F","Silver","Elettronica","Smartphone",731,2,1462,"CreditCard","Napoli",0
5800,6800,2024-05-27,NA,"F","Basic","Elettronica","Smartphone",499,1,499,"BankTransfer","Roma",0
5801,6801,2024-02-09,43,"F","Silver","Elettronica","Tablet",283,3,849,"BankTransfer","Torino",0
5802,6802,2024-03-10,25,"M","Silver","Casa","Cuscino",58,1,58,"CreditCard","Roma",1
5803,6803,2024-06-28,67,"M","Basic","Sport","Pallone",110,1,110,"PayPal","Roma",1
5804,6804,2024-08-21,25,"M","Basic","Sport","Borraccia",132,4,528,"CreditCard","Torino",0
5805,6805,2024-12-05,62,"M","Basic","Elettronica","Laptop",421,2,842,"CreditCard","Napoli",1
5806,6806,2024-06-19,44,"M","Gold","Sport","Borraccia",167,2,334,"BankTransfer","Roma",0
5807,6807,2024-05-18,47,"F","Silver","Sport","Pallone",47,2,94,"BankTransfer","Torino",0
5808,6808,2024-01-29,38,"F","Basic","Sport","Pallone",109,4,436,"BankTransfer","Roma",0
5809,6809,2024-09-03,18,"M","Basic","Elettronica","Smartphone",136,3,408,"BankTransfer","Roma",1
5810,6810,2024-04-20,37,"M","Gold","Sport","Borraccia",113,3,339,"BankTransfer","Torino",0
5811,6811,2024-02-07,NA,"M","Gold","Casa","Pentola",28,1,28,"PayPal","Milano",0
5812,6812,2024-04-02,74,"M","Silver","Abbigliamento","Jeans",36,1,36,"CreditCard","Torino",1
5813,6813,2024-06-20,44,"F","Silver","Sport","Manubri",96,3,288,"CreditCard","Milano",1
5814,6814,2024-12-16,36,"F","Silver","Sport","Tappetino Yoga",96,1,96,"PayPal","Torino",0
5815,6815,2024-05-14,39,"M","Gold","Elettronica","Smartwatch",231,2,462,"Cash","Milano",0
5816,6816,2024-04-25,NA,"F","Basic","Abbigliamento","Giacca",196,2,392,"Cash","Napoli",0
5817,6817,2024-09-12,NA,"F","Basic","Sport","Borraccia",125,4,500,"CreditCard","Roma",0
5818,6818,2024-02-05,37,"F","Gold","Abbigliamento","Giacca",58,1,58,"PayPal","Napoli",0
5819,6819,2024-08-09,40,"F","Basic","Abbigliamento","Scarpe",129,4,516,"PayPal","Torino",1
5820,6820,2024-10-25,42,"M","Gold","Casa","Lampada",17,1,17,"CreditCard","Torino",0
5821,6821,2024-04-12,59,"M","Gold","Sport","Manubri",151,3,453,"CreditCard","Roma",0
5822,6822,2024-07-15,27,"F","Silver","Elettronica","Smartphone",224,5,1120,"BankTransfer","Milano",0
5823,6823,2024-07-03,18,"M","Gold","Casa","Lampada",114,2,228,"BankTransfer","Roma",0
5824,6824,2024-09-16,30,"F","Basic","Casa","Lampada",71,3,213,"Cash","Roma",1
5825,6825,2024-04-11,26,"M","Silver","Elettronica","Smartphone",445,1,445,"BankTransfer","Milano",1
5826,6826,2024-04-12,18,"M","Basic","Libri","Enciclopedia",17,2,34,"BankTransfer","Napoli",1
5827,6827,2024-07-19,NA,"M","Basic","Abbigliamento","Jeans",112,1,112,"PayPal","Napoli",0
5828,6828,2024-12-08,40,"M","Basic","Elettronica","Cuffie",778,2,1556,"BankTransfer","Milano",0
5829,6829,2024-09-30,24,"M","Basic","Abbigliamento","T-shirt",91,2,182,"BankTransfer","Milano",1
5830,6830,2024-01-31,70,"F","Gold","Abbigliamento","T-shirt",118,1,118,"CreditCard","Milano",0
5831,6831,2024-09-08,60,"M","Basic","Abbigliamento","Giacca",127,2,254,"PayPal","Torino",1
5832,6832,2024-11-05,NA,"M","Basic","Elettronica","Smartphone",622,1,622,"PayPal","Napoli",1
5833,6833,2024-10-05,58,"M","Silver","Libri","Fumetto",9,2,18,"CreditCard","Torino",0
5834,6834,2024-02-07,20,"M","Basic","Elettronica","Tablet",776,5,3880,"BankTransfer","Torino",1
5835,6835,2024-11-12,40,"F","Silver","Libri","Romanzo",15,2,30,"Cash","Roma",1
5836,6836,2024-03-16,72,"M","Silver","Elettronica","Tablet",721,4,2884,"CreditCard","Torino",1
5837,6837,2024-09-12,NA,"F","Gold","Elettronica","Laptop",487,1,487,"BankTransfer","Torino",0
5838,6838,2024-02-07,32,"M","Silver","Libri","Guida",12,4,48,"PayPal","Bologna",0
5839,6839,2024-04-19,18,"M","Silver","Abbigliamento","Scarpe",150,4,600,"PayPal","Roma",1
5840,6840,2024-08-26,49,"F","Silver","Sport","Scarpe Running",178,5,890,"BankTransfer","Roma",0
5841,6841,2024-01-12,26,"M","Basic","Elettronica","Tablet",540,3,1620,"PayPal","Roma",0
5842,6842,2024-02-02,63,"M","Silver","Elettronica","Laptop",94,2,188,"CreditCard","Bologna",0
5843,6843,2024-02-12,58,"M","Silver","Sport","Manubri",68,1,68,"PayPal","Milano",0
5844,6844,2024-12-08,43,"M","Basic","Libri","Enciclopedia",19,2,38,"PayPal","Bologna",0
5845,6845,2024-01-05,59,"M","Gold","Casa","Lampada",69,4,276,"BankTransfer","Napoli",0
5846,6846,2024-07-05,18,"M","Silver","Abbigliamento","T-shirt",132,1,132,"CreditCard","Napoli",1
5847,6847,2024-06-12,71,"M","Basic","Abbigliamento","Jeans",47,4,188,"Cash","Bologna",1
5848,6848,2024-02-07,62,"F","Silver","Abbigliamento","Giacca",138,3,414,"CreditCard","Roma",0
5849,6849,2024-09-09,56,"F","Gold","Sport","Pallone",90,4,360,"PayPal","Napoli",0
5850,6850,2024-08-10,NA,"F","Gold","Libri","Romanzo",26,2,52,"PayPal","Napoli",0
5851,6851,2024-08-22,26,"F","Basic","Libri","Enciclopedia",30,2,60,"CreditCard","Milano",0
5852,6852,2024-11-19,31,"F","Basic","Sport","Scarpe Running",54,2,108,"BankTransfer","Bologna",0
5853,6853,2024-11-13,32,"M","Basic","Libri","Enciclopedia",13,1,13,"CreditCard","Napoli",1
5854,6854,2024-02-10,NA,"M","Basic","Sport","Borraccia",117,1,117,"Cash","Bologna",1
5855,6855,2024-09-23,18,"M","Silver","Abbigliamento","Jeans",135,4,540,"BankTransfer","Bologna",0
5856,6856,2024-09-30,33,"M","Basic","Sport","Scarpe Running",81,1,81,"PayPal","Torino",1
5857,6857,2024-10-09,NA,"F","Basic","Sport","Scarpe Running",97,3,291,"PayPal","Roma",0
5858,6858,2024-09-12,18,"M","Silver","Casa","Coperta",95,1,95,"CreditCard","Roma",0
5859,6859,2024-05-22,30,"M","Basic","Sport","Manubri",86,1,86,"Cash","Bologna",0
5860,6860,2024-02-18,62,"M","Basic","Libri","Guida",35,5,175,"BankTransfer","Torino",0
5861,6861,2024-02-07,NA,"F","Basic","Sport","Tappetino Yoga",99,1,99,"BankTransfer","Milano",0
5862,6862,2024-07-22,55,"F","Basic","Elettronica","Cuffie",165,1,165,"CreditCard","Roma",0
5863,6863,2024-06-05,37,"F","Silver","Libri","Enciclopedia",50,3,150,"BankTransfer","Bologna",1
5864,6864,2024-04-26,NA,"F","Basic","Sport","Borraccia",53,4,212,"BankTransfer","Roma",1
5865,6865,2024-08-30,46,"F","Basic","Libri","Romanzo",19,4,76,"CreditCard","Roma",1
5866,6866,2024-07-17,54,"M","Basic","Abbigliamento","Scarpe",192,2,384,"PayPal","Roma",1
5867,6867,2024-12-04,38,"F","Silver","Abbigliamento","T-shirt",187,2,374,"BankTransfer","Milano",0
5868,6868,2024-05-31,23,"M","Basic","Sport","Tappetino Yoga",91,2,182,"CreditCard","Napoli",1
5869,6869,2024-03-05,18,"F","Basic","Sport","Tappetino Yoga",47,1,47,"BankTransfer","Roma",0
5870,6870,2024-05-10,49,"F","Gold","Elettronica","Smartphone",123,1,123,"PayPal","Roma",0
5871,6871,2024-02-07,32,"F","Basic","Sport","Scarpe Running",71,5,355,"CreditCard","Torino",0
5872,6872,2024-12-06,26,"M","Silver","Elettronica","Smartwatch",535,2,1070,"PayPal","Roma",0
5873,6873,2024-03-30,48,"M","Basic","Libri","Guida",17,3,51,"CreditCard","Torino",1
5874,6874,2024-11-11,44,"M","Basic","Elettronica","Laptop",396,1,396,"CreditCard","Bologna",0
5875,6875,2024-11-02,21,"M","Basic","Sport","Scarpe Running",126,1,126,"CreditCard","Roma",0
5876,6876,2024-08-28,18,"F","Basic","Libri","Enciclopedia",45,3,135,"BankTransfer","Torino",0
5877,6877,2024-12-25,18,"M","Basic","Libri","Enciclopedia",16,2,32,"Cash","Napoli",1
5878,6878,2024-06-18,60,"M","Silver","Libri","Guida",41,1,41,"CreditCard","Torino",0
5879,6879,2024-07-24,45,"F","Silver","Libri","Guida",38,3,114,"CreditCard","Bologna",1
5880,6880,2024-03-28,NA,"M","Basic","Casa","Tappeto",52,1,52,"PayPal","Torino",0
5881,6881,2024-12-20,46,"M","Silver","Abbigliamento","Giacca",144,2,288,"BankTransfer","Torino",0
5882,6882,2024-07-25,37,"F","Silver","Abbigliamento","Giacca",181,1,181,"Cash","Bologna",0
5883,6883,2024-01-17,NA,"M","Silver","Elettronica","Cuffie",715,2,1430,"PayPal","Napoli",0
5884,6884,2024-01-04,51,"F","Silver","Libri","Guida",17,3,51,"CreditCard","Bologna",0
5885,6885,2024-07-13,52,"M","Silver","Libri","Romanzo",15,2,30,"PayPal","Bologna",0
5886,6886,2024-09-13,18,"M","Basic","Sport","Manubri",180,1,180,"PayPal","Roma",0
5887,6887,2024-09-04,59,"F","Silver","Abbigliamento","Scarpe",143,3,429,"CreditCard","Bologna",0
5888,6888,2024-11-11,36,"M","Silver","Abbigliamento","Scarpe",198,4,792,"CreditCard","Milano",0
5889,6889,2024-08-10,27,"F","Basic","Sport","Pallone",31,1,31,"PayPal","Torino",1
5890,6890,2024-12-05,NA,"M","Basic","Abbigliamento","Jeans",29,2,58,"CreditCard","Milano",1
5891,6891,2024-09-24,35,"F","Basic","Libri","Manuale",43,4,172,"PayPal","Napoli",0
5892,6892,2024-01-23,18,"M","Basic","Libri","Manuale",42,2,84,"PayPal","Torino",1
5893,6893,2024-05-13,39,"M","Basic","Abbigliamento","T-shirt",111,1,111,"PayPal","Roma",0
5894,6894,2024-03-05,47,"M","Basic","Sport","Pallone",152,3,456,"CreditCard","Milano",0
5895,6895,2024-03-01,55,"M","Gold","Elettronica","Smartwatch",118,2,236,"BankTransfer","Milano",0
5896,6896,2024-04-07,44,"M","Gold","Abbigliamento","Maglione",48,1,48,"BankTransfer","Napoli",0
5897,6897,2024-02-03,36,"F","Basic","Sport","Scarpe Running",34,2,68,"BankTransfer","Roma",1
5898,6898,2024-10-27,29,"F","Silver","Abbigliamento","T-shirt",66,1,66,"PayPal","Roma",0
5899,6899,2024-03-25,47,"F","Basic","Sport","Pallone",70,3,210,"BankTransfer","Milano",1
5900,6900,2024-01-21,28,"F","Basic","Elettronica","Cuffie",655,2,1310,"PayPal","Bologna",0
5901,6901,2024-11-21,52,"M","Gold","Abbigliamento","Giacca",54,1,54,"PayPal","Roma",1
5902,6902,2024-08-06,NA,"F","Basic","Libri","Romanzo",28,2,56,"PayPal","Torino",1
5903,6903,2024-02-26,18,"M","Basic","Casa","Lampada",65,2,130,"PayPal","Roma",0
5904,6904,2024-05-20,50,"M","Basic","Abbigliamento","Scarpe",152,3,456,"CreditCard","Napoli",1
5905,6905,2024-02-02,34,"M","Basic","Libri","Guida",29,2,58,"PayPal","Milano",0
5906,6906,2024-06-13,38,"M","Gold","Abbigliamento","Giacca",29,2,58,"BankTransfer","Roma",1
5907,6907,2024-12-24,62,"F","Basic","Abbigliamento","Maglione",58,2,116,"CreditCard","Roma",1
5908,6908,2024-08-24,35,"M","Basic","Sport","Tappetino Yoga",109,5,545,"CreditCard","Roma",0
5909,6909,2024-06-24,42,"F","Gold","Sport","Scarpe Running",73,2,146,"PayPal","Bologna",0
5910,6910,2024-02-01,NA,"F","Basic","Libri","Manuale",43,2,86,"PayPal","Bologna",0
5911,6911,2024-03-06,61,"M","Gold","Libri","Manuale",11,1,11,"CreditCard","Torino",0
5912,6912,2024-06-21,33,"F","Silver","Libri","Manuale",41,1,41,"PayPal","Roma",0
5913,6913,2024-06-03,26,"M","Basic","Casa","Tappeto",44,5,220,"CreditCard","Milano",0
5914,6914,2024-05-08,27,"M","Silver","Abbigliamento","Giacca",126,1,126,"PayPal","Milano",1
5915,6915,2024-08-05,18,"F","Silver","Libri","Fumetto",36,2,72,"BankTransfer","Bologna",0
5916,6916,2024-05-05,18,"F","Basic","Elettronica","Cuffie",198,5,990,"BankTransfer","Milano",1
5917,6917,2024-09-29,58,"M","Basic","Libri","Guida",37,3,111,"BankTransfer","Roma",0
5918,6918,2024-10-02,37,"F","Basic","Elettronica","Cuffie",53,4,212,"CreditCard","Milano",1
5919,6919,2024-02-03,39,"F","Basic","Abbigliamento","T-shirt",56,1,56,"PayPal","Torino",1
5920,6920,2024-05-01,41,"F","Basic","Abbigliamento","Maglione",60,2,120,"CreditCard","Roma",0
5921,6921,2024-07-05,56,"F","Silver","Sport","Tappetino Yoga",153,2,306,"CreditCard","Roma",1
5922,6922,2024-11-12,34,"F","Basic","Casa","Lampada",46,1,46,"CreditCard","Milano",1
5923,6923,2024-11-23,35,"M","Basic","Casa","Pentola",118,1,118,"BankTransfer","Napoli",0
5924,6924,2024-06-20,52,"F","Silver","Elettronica","Smartphone",534,1,534,"Cash","Roma",0
5925,6925,2024-06-15,55,"M","Gold","Libri","Guida",50,2,100,"CreditCard","Napoli",0
5926,6926,2024-01-01,53,"F","Basic","Sport","Pallone",116,2,232,"Cash","Milano",0
5927,6927,2024-10-17,NA,"F","Basic","Casa","Pentola",135,1,135,"CreditCard","Bologna",0
5928,6928,2024-05-30,41,"M","Silver","Elettronica","Tablet",740,1,740,"Cash","Milano",0
5929,6929,2024-01-15,31,"F","Silver","Abbigliamento","Giacca",171,3,513,"PayPal","Milano",0
5930,6930,2024-08-07,31,"M","Basic","Libri","Manuale",28,1,28,"CreditCard","Roma",1
5931,6931,2024-12-04,NA,"F","Basic","Casa","Coperta",49,4,196,"BankTransfer","Bologna",1
