"","CustomerID","InvoiceDate","Quantity","UnitPrice","Total"
"43904",13425,2022-06-24,4,4.15,16.6
"43905",13425,2022-06-24,4,4.15,16.6
"43906",13425,2022-06-24,36,0.42,15.12
"43907",13425,2022-06-24,6,2.95,17.7
"43908",13425,2022-06-24,10,2.08,20.8
"43909",13425,2022-06-24,10,2.08,20.8
"43910",13425,2022-06-24,24,1.25,30
"43911",13425,2022-06-24,24,1.25,30
"43912",13425,2022-06-24,48,1.85,88.8
"43913",13425,2022-06-24,96,0.72,69.12
"43914",13425,2022-06-24,36,2.1,75.6
"43915",13425,2022-06-24,36,2.1,75.6
"43916",13425,2022-06-24,36,1.45,52.2
"43917",13425,2022-06-24,12,0.65,7.8
"43918",13425,2022-06-24,12,0.65,7.8
"43919",13425,2022-06-24,12,0.65,7.8
"43920",13425,2022-06-24,12,0.65,7.8
"43921",13425,2022-06-24,12,0.65,7.8
"43922",13425,2022-06-24,12,0.65,7.8
"43923",13425,2022-06-24,8,3.25,26
"43924",13425,2022-06-24,16,1.69,27.04
"43925",13425,2022-06-24,12,2.95,35.4
"43926",13425,2022-06-24,4,4.95,19.8
"43927",13425,2022-06-24,8,4.95,39.6
"43928",12615,2022-06-24,12,1.25,15
"43929",12615,2022-06-24,8,2.25,18
"43930",12615,2022-06-24,12,1.45,17.4
"43931",12615,2022-06-24,12,2.08,24.96
"43932",12615,2022-06-24,48,0.85,40.8
"43933",12615,2022-06-24,12,2.1,25.2
"43934",12615,2022-06-24,48,0.29,13.92
"43935",12615,2022-06-24,12,2.08,24.96
"43936",12615,2022-06-24,2,7.95,15.9
"43937",12615,2022-06-24,2,7.95,15.9
"43938",12615,2022-06-24,36,1.45,52.2
"43939",12615,2022-06-24,12,1.65,19.8
"43940",12615,2022-06-24,8,1.95,15.6
"43941",12615,2022-06-24,8,1.95,15.6
"43942",12615,2022-06-24,4,4.15,16.6
"43943",12615,2022-06-24,4,4.15,16.6
"43944",12615,2022-06-24,10,2.95,29.5
"43945",12615,2022-06-24,12,0.42,5.04
"43946",12615,2022-06-24,12,0.42,5.04
"43947",12615,2022-06-24,12,0.42,5.04
"43948",12615,2022-06-24,12,0.42,5.04
"43949",12615,2022-06-24,12,0.42,5.04
"43950",12615,2022-06-24,12,1.65,19.8
"43951",12615,2022-06-24,4,4.95,19.8
"43952",12615,2022-06-24,24,0.55,13.2
"43953",12615,2022-06-24,10,2.08,20.8
"43954",12615,2022-06-24,10,2.08,20.8
"43955",12615,2022-06-24,10,2.08,20.8
"43956",12615,2022-06-24,10,2.08,20.8
"43957",12615,2022-06-24,20,2.08,41.6
"43958",12615,2022-06-24,3,18,54
"43959",15850,2022-06-24,5,0.21,1.05
"43960",15850,2022-06-24,1,0.85,0.85
"43961",15850,2022-06-24,1,1.65,1.65
"43962",15850,2022-06-24,1,0.85,0.85
"43963",15850,2022-06-24,1,1.65,1.65
"43964",15850,2022-06-24,1,0.42,0.42
"43965",15850,2022-06-24,1,0.85,0.85
"43966",15850,2022-06-24,3,0.29,0.87
"43967",15850,2022-06-24,1,1.65,1.65
"43968",15850,2022-06-24,1,2.95,2.95
"43969",15850,2022-06-24,1,1.65,1.65
"43970",15850,2022-06-24,1,0.85,0.85
"43971",15850,2022-06-24,1,1.45,1.45
"43972",15850,2022-06-24,1,0.85,0.85
"43973",15850,2022-06-24,1,0.42,0.42
"43974",15850,2022-06-24,1,2.55,2.55
"43975",15850,2022-06-24,2,1.69,3.38
"43976",15850,2022-06-24,1,0.85,0.85
"43977",15850,2022-06-24,1,2.55,2.55
"43978",15850,2022-06-24,1,0.42,0.42
"43979",15850,2022-06-24,1,0.42,0.42
"43980",15850,2022-06-24,1,1.65,1.65
"43981",15850,2022-06-24,1,2.08,2.08
"43982",15850,2022-06-24,1,1.65,1.65
"43983",15850,2022-06-24,1,1.65,1.65
"43984",15850,2022-06-24,1,0.85,0.85
"43985",15850,2022-06-24,2,0.85,1.7
"43986",15850,2022-06-24,1,2.95,2.95
"43987",15850,2022-06-24,2,0.85,1.7
"43988",15850,2022-06-24,1,1.65,1.65
"43989",15850,2022-06-24,1,1.45,1.45
"43990",15850,2022-06-24,1,0.42,0.42
"43991",15850,2022-06-24,25,0.42,10.5
"43992",15850,2022-06-24,6,0.21,1.26
"43993",15850,2022-06-24,6,0.21,1.26
"43994",15850,2022-06-24,12,0.42,5.04
"43995",15850,2022-06-24,15,0.42,6.3
"43996",15850,2022-06-24,4,0.85,3.4
"43997",15850,2022-06-24,2,0.85,1.7
"43998",15850,2022-06-24,2,0.85,1.7
"43999",15850,2022-06-24,2,0.85,1.7
"44000",15850,2022-06-24,24,0.42,10.08
"44001",15850,2022-06-24,36,0.42,15.12
"44002",15850,2022-06-24,36,0.19,6.84
"44003",15850,2022-06-24,10,0.29,2.9
"44004",15850,2022-06-24,20,0.21,4.2
"44005",15850,2022-06-24,1,0.95,0.95
"44006",15027,2022-06-24,12,1.65,19.8
"44007",15027,2022-06-24,12,1.65,19.8
"44008",15027,2022-06-24,3,4.95,14.85
"44009",15027,2022-06-24,10,1.65,16.5
"44010",15027,2022-06-24,10,1.65,16.5
"44011",15027,2022-06-24,10,0.85,8.5
"44012",15027,2022-06-24,6,1.95,11.7
"44013",15027,2022-06-24,2,14.95,29.9
"44014",15027,2022-06-24,4,12.75,51
"44015",15027,2022-06-24,12,1.25,15
"44016",15027,2022-06-24,10,1.65,16.5
"44017",15027,2022-06-24,10,1.45,14.5
"44018",15027,2022-06-24,6,2.55,15.3
"44019",15027,2022-06-24,6,2.55,15.3
"44020",15027,2022-06-24,2,7.95,15.9
"44021",15027,2022-06-24,2,7.95,15.9
"44022",15027,2022-06-24,2,7.95,15.9
"44023",15186,2022-06-24,8,3.95,31.6
"44024",15186,2022-06-24,6,2.55,15.3
"44025",15186,2022-06-24,24,1.25,30
"44026",15186,2022-06-24,24,1.25,30
"44027",15186,2022-06-24,10,1.65,16.5
"44028",15186,2022-06-24,10,1.65,16.5
"44029",15186,2022-06-24,12,2.95,35.4
"44030",15186,2022-06-24,48,0.42,20.16
"44031",15186,2022-06-24,8,2.95,23.6
"44032",15186,2022-06-24,12,0.85,10.2
"44033",16419,2022-06-24,20,1.25,25
"44034",16419,2022-06-24,3,12.75,38.25
"44035",13791,2022-06-24,100,1.79,179
"44036",13791,2022-06-24,100,1.79,179
"44037",13791,2022-06-24,100,0.72,72
"44038",13791,2022-06-24,100,0.72,72
"44039",13791,2022-06-24,100,1.45,145
"44040",13791,2022-06-24,100,1.45,145
"44041",13791,2022-06-24,100,1.45,145
"44042",17402,2022-06-26,12,3.75,45
"44043",17402,2022-06-26,2,11.95,23.9
"44044",17402,2022-06-26,24,1.79,42.96
"44045",17402,2022-06-26,4,9.95,39.8
"44046",13021,2022-06-26,2,7.95,15.9
"44047",13021,2022-06-26,8,1.69,13.52
"44048",13021,2022-06-26,5,2.95,14.75
"44049",13021,2022-06-26,30,2.08,62.4
"44050",13021,2022-06-26,20,2.08,41.6
"44051",13021,2022-06-26,6,1.45,8.7
"44052",13021,2022-06-26,12,1.25,15
"44053",13021,2022-06-26,12,0.95,11.4
"44054",13021,2022-06-26,2,12.75,25.5
"44055",13021,2022-06-26,2,6.25,12.5
"44056",13021,2022-06-26,2,7.95,15.9
"44057",13021,2022-06-26,8,0.85,6.8
"44058",13021,2022-06-26,10,1.65,16.5
"44059",13021,2022-06-26,20,2.08,41.6
"44060",13021,2022-06-26,2,7.95,15.9
"44061",13021,2022-06-26,12,1.25,15
"44062",13021,2022-06-26,12,1.65,19.8
"44063",13021,2022-06-26,6,2.95,17.7
"44064",13021,2022-06-26,2,8.5,17
"44065",17969,2022-06-26,1,8.25,8.25
"44066",17969,2022-06-26,2,14.95,29.9
"44067",17969,2022-06-26,2,8.95,17.9
"44068",17969,2022-06-26,1,0.95,0.95
"44069",17969,2022-06-26,1,8.5,8.5
"44070",17969,2022-06-26,8,3.75,30
"44071",17969,2022-06-26,6,1.25,7.5
"44072",14795,2022-06-26,4,7.95,31.8
"44073",14795,2022-06-26,3,7.95,23.85
"44074",14795,2022-06-26,3,7.95,23.85
"44075",14795,2022-06-26,3,7.95,23.85
"44076",14795,2022-06-26,3,7.95,23.85
"44077",14795,2022-06-26,1,4.25,4.25
"44078",18044,2022-06-26,24,0.29,6.96
"44079",18044,2022-06-26,10,1.65,16.5
"44080",18044,2022-06-26,16,3.39,54.24
"44081",18044,2022-06-26,12,0.42,5.04
"44082",18044,2022-06-26,12,0.42,5.04
"44083",18044,2022-06-26,12,0.42,5.04
"44084",18044,2022-06-26,12,1.25,15
"44085",18044,2022-06-26,6,2.55,15.3
"44086",18044,2022-06-26,6,2.55,15.3
"44087",18044,2022-06-26,10,1.65,16.5
"44088",18044,2022-06-26,12,1.25,15
"44089",18044,2022-06-26,6,3.25,19.5
"44090",18044,2022-06-26,2,8.5,17
"44091",18044,2022-06-26,2,7.95,15.9
"44092",17768,2022-06-26,25,0.42,10.5
"44093",17768,2022-06-26,25,0.42,10.5
"44094",17768,2022-06-26,1,7.95,7.95
"44095",17768,2022-06-26,1,7.95,7.95
"44096",17768,2022-06-26,1,7.95,7.95
"44097",17768,2022-06-26,1,7.95,7.95
"44098",17768,2022-06-26,1,7.95,7.95
"44099",17768,2022-06-26,1,7.95,7.95
"44100",17768,2022-06-26,1,7.95,7.95
"44101",17768,2022-06-26,1,7.95,7.95
"44102",17768,2022-06-26,8,5.95,47.6
"44103",17768,2022-06-26,12,0.83,9.96
"44104",17768,2022-06-26,14,1.25,17.5
"44105",17768,2022-06-26,6,5.95,35.7
"44106",17768,2022-06-26,2,12.75,25.5
"44107",17768,2022-06-26,1,0.95,0.95
"44108",17768,2022-06-26,3,14.95,44.85
"44109",17768,2022-06-26,2,9.95,19.9
"44110",17768,2022-06-26,2,9.95,19.9
"44111",17768,2022-06-26,3,15.95,47.85
"44112",17768,2022-06-26,2,12.75,25.5
"44113",17768,2022-06-26,4,2.1,8.4
"44114",17768,2022-06-26,8,2.89,23.12
"44115",18112,2022-06-26,2,12.5,25
"44116",18112,2022-06-26,4,3.75,15
"44117",18112,2022-06-26,2,8.25,16.5
"44118",18112,2022-06-26,2,3.95,7.9
"44119",18112,2022-06-26,5,6.25,31.25
"44120",18112,2022-06-26,1,8.95,8.95
"44121",18112,2022-06-26,2,3.95,7.9
"44122",18112,2022-06-26,2,12.5,25
"44123",18112,2022-06-26,12,1.25,15
"44124",18112,2022-06-26,2,8.25,16.5
"44125",18112,2022-06-26,72,0.22,15.84
"44126",18112,2022-06-26,4,2.95,11.8
"44127",12548,2022-06-26,12,1.45,17.4
"44128",12548,2022-06-26,12,1.45,17.4
"44129",12548,2022-06-26,12,1.45,17.4
"44130",12548,2022-06-26,12,1.25,15
"44131",12548,2022-06-26,1,28,28
"44132",17114,2022-06-26,1,9.95,9.95
"44133",17114,2022-06-26,1,8.5,8.5
"44134",17114,2022-06-26,1,6.75,6.75
"44135",17114,2022-06-26,1,8.95,8.95
"44136",17114,2022-06-26,1,6.25,6.25
"44137",17114,2022-06-26,2,2.55,5.1
"44138",16003,2022-06-27,25,0.42,10.5
"44139",16003,2022-06-27,25,0.42,10.5
"44140",16003,2022-06-27,25,0.42,10.5
"44141",16003,2022-06-27,2,7.5,15
"44142",16003,2022-06-27,2,7.5,15
"44143",16003,2022-06-27,24,1.25,30
"44144",16003,2022-06-27,8,2.1,16.8
"44145",16003,2022-06-27,25,0.42,10.5
"44146",16003,2022-06-27,12,2.95,35.4
"44147",16003,2022-06-27,24,0.42,10.08
"44148",16003,2022-06-27,12,1.25,15
"44149",16003,2022-06-27,10,1.25,12.5
"44150",16003,2022-06-27,10,1.25,12.5
"44151",16003,2022-06-27,10,1.25,12.5
"44152",16003,2022-06-27,10,1.25,12.5
"44153",16003,2022-06-27,10,1.25,12.5
"44154",16003,2022-06-27,10,1.25,12.5
"44155",16003,2022-06-27,10,1.25,12.5
"44156",16003,2022-06-27,2,6.25,12.5
"44157",16003,2022-06-27,10,1.65,16.5
"44158",16003,2022-06-27,18,5.45,98.1
"44159",16003,2022-06-27,6,2.08,12.48
"44160",16003,2022-06-27,6,2.08,12.48
"44161",16003,2022-06-27,6,1.65,9.9
"44162",16003,2022-06-27,12,2.08,24.96
"44163",16003,2022-06-27,6,1.65,9.9
"44164",16003,2022-06-27,6,1.65,9.9
"44165",16003,2022-06-27,6,1.45,8.7
"44166",16003,2022-06-27,12,1.65,19.8
"44167",16003,2022-06-27,6,1.45,8.7
"44168",16003,2022-06-27,4,3.75,15
"44169",16003,2022-06-27,12,1.25,15
"44170",16003,2022-06-27,25,0.42,10.5
"44171",16003,2022-06-27,6,3.75,22.5
"44172",13453,2022-06-27,2,9.95,19.9
"44173",13453,2022-06-27,2,7.95,15.9
"44174",13453,2022-06-27,2,7.95,15.9
"44175",13453,2022-06-27,12,1.25,15
"44176",13453,2022-06-27,12,1.69,20.28
"44177",13453,2022-06-27,6,2.55,15.3
"44178",13453,2022-06-27,2,9.95,19.9
"44179",13453,2022-06-27,12,1.65,19.8
"44180",13453,2022-06-27,8,3.75,30
"44181",12493,2022-06-27,12,2.08,24.96
"44182",12493,2022-06-27,10,2.08,20.8
"44183",12493,2022-06-27,10,2.08,20.8
"44184",12493,2022-06-27,10,2.08,20.8
"44185",12493,2022-06-27,10,1.65,16.5
"44186",12493,2022-06-27,10,1.65,16.5
"44187",12493,2022-06-27,10,1.65,16.5
"44188",12493,2022-06-27,10,1.65,16.5
"44189",12493,2022-06-27,36,0.83,29.88
"44190",12493,2022-06-27,1,18,18
"44191",17980,2022-06-27,10,3.75,37.5
"44192",17980,2022-06-27,60,0.65,39
"44193",17980,2022-06-27,36,1.25,45
"44194",17980,2022-06-27,120,1.06,127.2
"44195",17386,2022-06-27,36,2.49,89.64
"44196",17386,2022-06-27,6,3.75,22.5
"44197",17386,2022-06-27,48,2.95,141.6
"44198",17386,2022-06-27,18,2.95,53.1
"44199",17386,2022-06-27,120,1.06,127.2
"44200",15996,2022-06-27,4,1.25,5
"44201",15996,2022-06-27,4,1.25,5
"44202",15996,2022-06-27,2,1.25,2.5
"44203",15996,2022-06-27,2,1.25,2.5
"44204",15996,2022-06-27,2,1.25,2.5
"44205",15996,2022-06-27,2,1.25,2.5
"44206",15996,2022-06-27,2,1.25,2.5
"44207",15996,2022-06-27,2,1.25,2.5
"44208",15996,2022-06-27,2,1.25,2.5
"44209",15996,2022-06-27,2,1.25,2.5
"44210",15996,2022-06-27,2,4.95,9.9
"44211",15996,2022-06-27,6,4.15,24.9
"44212",15996,2022-06-27,2,2.95,5.9
"44213",15996,2022-06-27,2,7.95,15.9
"44214",15996,2022-06-27,1,21.95,21.95
"44215",15996,2022-06-27,8,1.95,15.6
"44216",15996,2022-06-27,6,0.83,4.98
"44217",15996,2022-06-27,2,5.95,11.9
"44218",16869,2022-06-27,2,4.95,9.9
"44219",16869,2022-06-27,1,4.95,4.95
"44220",16869,2022-06-27,6,2.55,15.3
"44221",16869,2022-06-27,2,3.75,7.5
"44222",16869,2022-06-27,3,2.55,7.65
"44223",16869,2022-06-27,2,1.25,2.5
"44224",16869,2022-06-27,2,1.25,2.5
"44225",16869,2022-06-27,1,2.1,2.1
"44226",16869,2022-06-27,6,1.25,7.5
"44227",16869,2022-06-27,5,2.1,10.5
"44228",16869,2022-06-27,1,0.85,0.85
"44229",16869,2022-06-27,4,0.85,3.4
"44230",16869,2022-06-27,3,2.1,6.3
"44231",16869,2022-06-27,2,4.95,9.9
"44232",16869,2022-06-27,4,1.95,7.8
"44233",16869,2022-06-27,4,3.75,15
"44234",16869,2022-06-27,2,2.1,4.2
"44235",16869,2022-06-27,6,1.65,9.9
"44236",16869,2022-06-27,5,1.65,8.25
"44237",16869,2022-06-27,6,1.65,9.9
"44238",16869,2022-06-27,5,1.65,8.25
"44239",14104,2022-06-27,2,2.08,4.16
"44240",14104,2022-06-27,2,2.08,4.16
"44241",14104,2022-06-27,2,16.95,33.9
"44242",14104,2022-06-27,12,0.42,5.04
"44243",14104,2022-06-27,1,0.1,0.1
"44244",14104,2022-06-27,1,7.65,7.65
"44245",14104,2022-06-27,3,2.08,6.24
"44246",14104,2022-06-27,1,1.65,1.65
"44247",14104,2022-06-27,1,4.25,4.25
"44248",14104,2022-06-27,1,4.25,4.25
"44249",14104,2022-06-27,1,2.95,2.95
"44250",14104,2022-06-27,1,4.25,4.25
"44251",14104,2022-06-27,1,3.75,3.75
"44252",14104,2022-06-27,1,1.65,1.65
"44253",14104,2022-06-27,1,4.25,4.25
"44254",14104,2022-06-27,6,1.25,7.5
"44255",14104,2022-06-27,3,0.19,0.57
"44256",14104,2022-06-27,6,1.65,9.9
"44257",14104,2022-06-27,24,0.21,5.04
"44258",17110,2022-06-27,10,1.65,16.5
"44259",17110,2022-06-27,2,12.75,25.5
"44260",17110,2022-06-27,4,1.45,5.8
"44261",17110,2022-06-27,4,1.45,5.8
"44262",17110,2022-06-27,2,1.65,3.3
"44263",17110,2022-06-27,8,1.25,10
"44264",17110,2022-06-27,8,1.25,10
"44265",17110,2022-06-27,2,10.95,21.9
"44266",17110,2022-06-27,5,3.75,18.75
"44267",17110,2022-06-27,1,5.95,5.95
"44268",17110,2022-06-27,2,9.95,19.9
"44269",17110,2022-06-27,2,9.95,19.9
"44270",15976,2022-06-27,12,0.85,10.2
"44271",15976,2022-06-27,2,6.25,12.5
"44272",15976,2022-06-27,3,1.25,3.75
"44273",15976,2022-06-27,6,1.69,10.14
"44274",15976,2022-06-27,8,0.83,6.64
"44275",15976,2022-06-27,1,1.65,1.65
"44276",15976,2022-06-27,1,7.95,7.95
"44277",15976,2022-06-27,8,0.42,3.36
"44278",15976,2022-06-27,8,0.42,3.36
"44279",15976,2022-06-27,36,0.21,7.56
"44280",15976,2022-06-27,1,3.75,3.75
"44281",15976,2022-06-27,1,4.95,4.95
"44282",15976,2022-06-27,1,4.95,4.95
"44283",15976,2022-06-27,1,3.75,3.75
"44284",15976,2022-06-27,1,2.95,2.95
"44285",15976,2022-06-27,1,4.95,4.95
"44286",15976,2022-06-27,1,1.65,1.65
"44287",15976,2022-06-27,1,1.65,1.65
"44288",15976,2022-06-27,2,1.65,3.3
"44289",15976,2022-06-27,2,1.65,3.3
"44290",15976,2022-06-27,3,1.65,4.95
"44291",15976,2022-06-27,1,1.65,1.65
"44292",15976,2022-06-27,1,1.65,1.65
"44293",15976,2022-06-27,1,8.5,8.5
"44294",15976,2022-06-27,1,5.75,5.75
"44295",15976,2022-06-27,2,2.1,4.2
"44296",15976,2022-06-27,2,2.95,5.9
"44297",15976,2022-06-27,1,2.08,2.08
"44298",15976,2022-06-27,1,2.1,2.1
"44299",15976,2022-06-27,1,2.1,2.1
"44300",15976,2022-06-27,1,2.1,2.1
"44301",15976,2022-06-27,2,2.1,4.2
"44302",15976,2022-06-27,4,1.25,5
"44303",15976,2022-06-27,6,1.65,9.9
"44304",15976,2022-06-27,2,2.95,5.9
"44305",15976,2022-06-27,2,2.95,5.9
"44306",15976,2022-06-27,1,2.1,2.1
"44307",15976,2022-06-27,2,2.1,4.2
"44308",15976,2022-06-27,1,2.1,2.1
"44309",15976,2022-06-27,2,0.85,1.7
"44310",15976,2022-06-27,2,0.85,1.7
"44311",15976,2022-06-27,1,9.95,9.95
"44312",15976,2022-06-27,3,1.95,5.85
"44313",15976,2022-06-27,1,1.95,1.95
"44314",15976,2022-06-27,2,1.95,3.9
"44315",15976,2022-06-27,6,0.42,2.52
"44316",15976,2022-06-27,2,0.42,0.84
"44317",15976,2022-06-27,1,9.95,9.95
"44318",17386,2022-06-27,72,2.49,179.28
"44319",18193,2022-06-27,2,9.95,19.9
"44320",18193,2022-06-27,1,14.95,14.95
"44321",18193,2022-06-27,8,2.1,16.8
"44322",18193,2022-06-27,12,1.45,17.4
"44323",18193,2022-06-27,12,1.45,17.4
"44324",18193,2022-06-27,4,0.42,1.68
"44325",18193,2022-06-27,6,2.95,17.7
"44326",18193,2022-06-27,6,2.95,17.7
"44327",18193,2022-06-27,12,0.83,9.96
"44328",18193,2022-06-27,12,0.83,9.96
"44329",18193,2022-06-27,24,0.29,6.96
"44330",18193,2022-06-27,4,3.95,15.8
"44331",18193,2022-06-27,3,4.95,14.85
"44332",18193,2022-06-27,6,3.75,22.5
"44333",18193,2022-06-27,6,3.75,22.5
"44334",18193,2022-06-27,6,2.95,17.7
"44335",14167,2022-06-27,3,4.25,12.75
"44336",14167,2022-06-27,5,4.25,21.25
"44337",14167,2022-06-27,4,4.25,17
"44338",14167,2022-06-27,1,2.95,2.95
"44339",14167,2022-06-27,1,3.75,3.75
"44340",14167,2022-06-27,1,3.75,3.75
"44341",14167,2022-06-27,1,3.75,3.75
"44342",14167,2022-06-27,2,4.25,8.5
"44343",14167,2022-06-27,1,9.95,9.95
"44344",14167,2022-06-27,4,4.25,17
"44345",14167,2022-06-27,3,4.25,12.75
"44346",14167,2022-06-27,4,4.25,17
"44347",14167,2022-06-27,2,4.25,8.5
"44348",14167,2022-06-27,2,2.1,4.2
"44349",15304,2022-06-28,4,4.15,16.6
"44350",15304,2022-06-28,4,4.95,19.8
"44351",15304,2022-06-28,4,3.25,13
"44352",15304,2022-06-28,6,2.95,17.7
"44353",15304,2022-06-28,6,2.95,17.7
"44354",15304,2022-06-28,2,12.75,25.5
"44355",16473,2022-06-28,12,1.65,19.8
"44356",16473,2022-06-28,12,1.45,17.4
"44357",16473,2022-06-28,12,1.25,15
"44358",16473,2022-06-28,8,2.95,23.6
"44359",16473,2022-06-28,6,3.75,22.5
"44360",13895,2022-06-28,12,2.95,35.4
"44361",13895,2022-06-28,12,2.95,35.4
"44362",13895,2022-06-28,12,1.65,19.8
"44363",13895,2022-06-28,24,1.25,30
"44364",13895,2022-06-28,32,0.65,20.8
"44365",13895,2022-06-28,24,0.83,19.92
"44366",13895,2022-06-28,12,1.25,15
"44367",13895,2022-06-28,6,2.1,12.6
"44368",13895,2022-06-28,12,1.25,15
"44369",13895,2022-06-28,6,2.95,17.7
"44370",13895,2022-06-28,6,4.15,24.9
"44371",13895,2022-06-28,6,2.89,17.34
"44372",13895,2022-06-28,6,3.25,19.5
"44373",13895,2022-06-28,2,9.95,19.9
"44374",13895,2022-06-28,16,4.95,79.2
"44375",13656,2022-06-28,10,0.85,8.5
"44376",13656,2022-06-28,10,0.85,8.5
"44377",13656,2022-06-28,12,1.95,23.4
"44378",13656,2022-06-28,12,0.95,11.4
"44379",13656,2022-06-28,12,0.85,10.2
"44380",13656,2022-06-28,10,1.65,16.5
"44381",13656,2022-06-28,10,1.65,16.5
"44382",13656,2022-06-28,3,4.95,14.85
"44383",13656,2022-06-28,80,0.06,4.8
"44384",13656,2022-06-28,24,0.39,9.36
"44385",13656,2022-06-28,24,0.19,4.56
"44386",13656,2022-06-28,48,0.29,13.92
"44387",13656,2022-06-28,36,0.19,6.84
"44388",13656,2022-06-28,36,0.19,6.84
"44389",13656,2022-06-28,36,0.21,7.56
"44390",13656,2022-06-28,8,1.69,13.52
"44391",13656,2022-06-28,2,9.95,19.9
"44392",13656,2022-06-28,4,4.95,19.8
"44393",16545,2022-06-28,12,2.1,25.2
"44394",16545,2022-06-28,18,4.25,76.5
"44395",16545,2022-06-28,48,4.95,237.6
"44396",14481,2022-06-28,8,1.95,15.6
"44397",14481,2022-06-28,12,1.65,19.8
"44398",14481,2022-06-28,6,2.95,17.7
"44399",14481,2022-06-28,8,2.95,23.6
"44400",14481,2022-06-28,3,5.95,17.85
"44401",14481,2022-06-28,24,0.65,15.6
"44402",14481,2022-06-28,24,0.85,20.4
"44403",14481,2022-06-28,48,0.85,40.8
"44404",14481,2022-06-28,12,1.65,19.8
"44405",14481,2022-06-28,16,0.42,6.72
"44406",14481,2022-06-28,6,4.15,24.9
"44407",14481,2022-06-28,6,4.15,24.9
"44408",14481,2022-06-28,2,8.25,16.5
"44409",14481,2022-06-28,12,1.69,20.28
"44410",14481,2022-06-28,12,1.25,15
"44411",14481,2022-06-28,12,0.85,10.2
"44412",14481,2022-06-28,20,0.42,8.4
"44413",14481,2022-06-28,24,0.65,15.6
"44414",16671,2022-06-28,320,2.55,816
"44415",16671,2022-06-28,48,5.45,261.6
"44416",16671,2022-06-28,288,1.06,305.28
"44417",14351,2022-06-28,12,4.25,51
"44418",15146,2022-06-28,4,4.95,19.8
"44419",15146,2022-06-28,6,3.75,22.5
"44420",15146,2022-06-28,12,1.45,17.4
"44421",15146,2022-06-28,12,0.85,10.2
"44422",15146,2022-06-28,16,1.69,27.04
"44423",15146,2022-06-28,12,0.83,9.96
"44424",15146,2022-06-28,24,1.25,30
"44425",15146,2022-06-28,6,1.95,11.7
"44426",15146,2022-06-28,6,1.95,11.7
"44427",15146,2022-06-28,96,0.85,81.6
"44428",15146,2022-06-28,72,0.42,30.24
"44429",15146,2022-06-28,20,1.25,25
"44430",15146,2022-06-28,12,1.95,23.4
"44431",15146,2022-06-28,36,0.65,23.4
"44432",15146,2022-06-28,12,2.95,35.4
"44433",15146,2022-06-28,12,0.42,5.04
"44434",15146,2022-06-28,12,0.42,5.04
"44435",15146,2022-06-28,12,0.42,5.04
"44436",15146,2022-06-28,12,0.42,5.04
"44437",15146,2022-06-28,12,0.42,5.04
"44438",15146,2022-06-28,25,0.42,10.5
"44439",15146,2022-06-28,25,0.42,10.5
"44440",15146,2022-06-28,25,0.42,10.5
"44441",15146,2022-06-28,25,0.42,10.5
"44442",15146,2022-06-28,25,0.42,10.5
"44443",15146,2022-06-28,25,0.42,10.5
"44444",15146,2022-06-28,2,7.5,15
"44445",15146,2022-06-28,1,10.4,10.4
"44446",17391,2022-06-28,192,1.06,203.52
"44447",17391,2022-06-28,192,1.06,203.52
"44448",18241,2022-06-28,4,4.95,19.8
"44449",18241,2022-06-28,4,9.95,39.8
"44450",12599,2022-06-28,12,3.75,45
"44451",12599,2022-06-28,12,0.85,10.2
"44452",12599,2022-06-28,12,1.25,15
"44453",12599,2022-06-28,12,0.85,10.2
"44454",12599,2022-06-28,24,0.65,15.6
"44455",12599,2022-06-28,12,0.85,10.2
"44456",12599,2022-06-28,24,0.42,10.08
"44457",12599,2022-06-28,1,18,18
"44458",16824,2022-06-28,6,3.75,22.5
"44459",16824,2022-06-28,12,1.45,17.4
"44460",16824,2022-06-28,24,0.55,13.2
"44461",16824,2022-06-28,12,1.65,19.8
"44462",16824,2022-06-28,12,0.85,10.2
"44463",16824,2022-06-28,2,12.75,25.5
"44464",16824,2022-06-28,4,3.75,15
"44465",16824,2022-06-28,24,0.55,13.2
"44466",16824,2022-06-28,12,0.85,10.2
"44467",16824,2022-06-28,4,3.75,15
"44468",16824,2022-06-28,12,1.25,15
"44469",16824,2022-06-28,2,7.95,15.9
"44470",16824,2022-06-28,8,3.75,30
"44471",14741,2022-06-28,8,3.95,31.6
"44472",14741,2022-06-28,12,4.95,59.4
"44473",14741,2022-06-28,4,3.75,15
"44474",14741,2022-06-28,12,1.25,15
"44475",14741,2022-06-28,12,1.65,19.8
"44476",14741,2022-06-28,12,0.83,9.96
"44477",14741,2022-06-28,12,0.85,10.2
"44478",14741,2022-06-28,6,2.1,12.6
"44479",17188,2022-06-28,12,1.45,17.4
"44480",17188,2022-06-28,12,0.62,7.44
"44481",17188,2022-06-28,25,0.42,10.5
"44482",17188,2022-06-28,5,2.95,14.75
"44483",17188,2022-06-28,4,7.95,31.8
"44484",17188,2022-06-28,12,2.55,30.6
"44485",17188,2022-06-28,12,2.55,30.6
"44486",17188,2022-06-28,4,5.75,23
"44487",17188,2022-06-28,25,0.42,10.5
"44488",17188,2022-06-28,12,0.85,10.2
"44489",17188,2022-06-28,12,0.42,5.04
"44490",17188,2022-06-28,12,0.42,5.04
"44491",17188,2022-06-28,12,0.42,5.04
