"","ID","Delivery_person_ID","Delivery_person_Age","Delivery_person_Ratings","Restaurant_latitude","Restaurant_longitude","Delivery_location_latitude","Delivery_location_longitude","Order_Date","Time_Orderd","Time_Order_picked","Weather","Road_traffic_density","Vehicle_condition","Type_of_order","Type_of_vehicle","multiple_deliveries","Festival","City"
"5696",21075,"JAPRES03DEL02",21,4.7,26.913483,75.803139,26.963483,75.853139,"15-03-2022","18:20","18:25","Nuvoloso","Medium",2,"Buffet",NA,1,1,"Metro"
"5697",24220,"PUNERES11DEL02",20,4.6,18.533811,73.899315,18.613811,73.979315,"12/3/2022","17:50","17:55","Temporale","Medium",0,"Buffet","Scooter",1,1,"Metro"
"5698",13566,"COIMBRES17DEL03",34,4.9,11.026117,76.944652,11.086117,77.004652,"3/3/2022","22:35","22:45","Nebbia","Low",1,"Drinks","Scooter",0,1,"Metro"
"5699",44387,"HYDRES09DEL01",38,4,17.431668,78.408321,17.501668,78.478321,"16-03-2022","21:50","22:05","Temporale","Jam",0,"Meal","Scooter",1,1,"Metro"
"5700",47549,"JAPRES01DEL01",36,4.1,26.90519,75.810753,26.97519,75.880753,"25-03-2022","22:50","0.958333333","Nuvoloso","Low",1,"Meal","Scooter",1,1,"Metro"
"5701",39532,"JAPRES07DEL02",33,5,26.766536,75.837333,26.846536,75.917333,"8/3/2022","18:30","18:35","Temporale","Medium",2,"Buffet",NA,1,1,"Metro"
"5702",3820,"PUNERES12DEL01",20,5,18.520016,73.830547,18.530016,73.840547,"1/3/2022","10:35","10:40","Temporale","Low",2,"Buffet",NA,1,1,"Metro"
"5703",51790,"DEHRES11DEL01",24,4.8,0,0,0.04,0.04,"15-02-2022","16:25","16:30","Nebbia","Medium",0,"Buffet","Scooter",1,1,"Metro"
"5704",54325,"ALHRES15DEL03",39,4.3,25.449872,81.836167,25.589872,81.976167,"16-02-2022","0.875","21:15","Soleggiato","Jam",0,"Meal","Scooter",2,1,"Metro"
"5705",27869,"INDORES18DEL03",25,4.6,22.753839,75.897429,22.813838,75.957429,"28-03-2022","17:10","17:20","Nuvoloso","Medium",2,"Buffet","Motorcycle",1,1,"Metro"
"5706",55347,"GOARES04DEL01",27,4.4,15.5696,73.742294,15.6096,73.782294,"17-02-2022","14:25","14:35","Soleggiato","High",0,"Buffet","Scooter",1,1,"Metro"
"5707",49112,"AGRRES14DEL01",24,4.6,27.16185,78.040165,27.23185,78.110165,"12/2/2022","18:35","18:50","Soleggiato","Medium",0,"Snack","Scooter",0,1,"Metro"
"5708",34111,"MUMRES13DEL01",35,4.5,19.178321,72.834715,19.218321,72.874715,"9/3/2022","12:20","12:25",NA,"High",1,"Meal",NA,1,1,"Metro"
"5709",45944,"VADRES08DEL03",20,4.8,0,0,0.09,0.09,"25-03-2022","0.833333333","20:10","Nebbia","Jam",1,"Snack","Scooter",1,1,"Metro"
"5710",18295,"JAPRES09DEL03",21,4.8,26.911378,75.789034,26.971378,75.849034,"5/4/2022","22:10","22:15","Nebbia","Low",0,"Drinks","Scooter",1,1,"Metro"
"5711",31910,"MYSRES02DEL01",35,4.6,12.304569,76.643622,12.314569,76.653622,"1/4/2022","10:35","10:50","Tempesta di sabbia","Low",1,"Meal","Scooter",1,1,"Metro"
"5712",10790,"HYDRES05DEL01",31,3.9,17.433809,78.386744,17.503809,78.456744,"2/4/2022","20:10","20:20","Temporale","Jam",1,"Drinks","Scooter",1,2,NA
"5713",37329,"SURRES16DEL01",20,4.9,21.160437,72.774209,21.200437,72.814209,"28-03-2022","15:10","15:20","Soleggiato","Medium",1,"Buffet","Scooter",1,1,"Metro"
"5714",54159,"GOARES07DEL01",31,4.4,15.561295,73.749478,15.571295,73.759478,"17-02-2022","11:55","12:05","Tempesta di sabbia","High",2,"Buffet","Scooter",0,1,"Metro"
"5715",19241,"HYDRES17DEL02",22,4.8,17.451976,78.385883,17.501976,78.435883,"5/4/2022","18:30","18:40","Tempesta di sabbia","Medium",0,"Buffet","Scooter",1,1,NA
"5716",45670,"PUNERES010DEL02",33,4.8,18.539299,73.897902,18.619299,73.977902,"29-03-2022","17:20","17:25","Tempesta di sabbia","Medium",1,"Drinks","Scooter",0,1,"Metro"
"5717",46114,"COIMBRES04DEL03",27,4.8,11.024839,77.007003,11.084839,77.067003,"28-03-2022","21:10","21:25","Nuvoloso","Jam",1,"Drinks",NA,1,1,"Metro"
"5718",20599,"JAPRES08DEL02",29,4.6,26.910262,75.783013,26.930262,75.803013,"5/3/2022","8:50","8:55",NA,"Low",2,"Meal","Motorcycle",0,1,NA
"5719",35127,"BANGRES20DEL02",38,4.9,12.972161,77.596014,13.102161,77.726014,"18-03-2022","20:45","20:55","Soleggiato","Jam",1,"Snack","Scooter",1,1,NA
"5720",4707,"PUNERES010DEL02",24,5,18.539299,73.897902,18.669299,74.027902,"23-03-2022","20:40","20:45","Nuvoloso","Jam",1,"Snack","Scooter",2,1,"Metro"
"5721",35857,"RANCHIRES04DEL03",30,4.8,23.359033,85.325347,23.419033,85.385347,"11/3/2022","19:50","0.833333333","Tempesta di sabbia","Jam",2,"Drinks",NA,1,1,"Metro"
"5722",49672,"AURGRES17DEL03",35,4.4,19.876994,75.372353,19.936994,75.432353,"17-02-2022","0.75","18:15","Tempesta di sabbia","Medium",1,"Drinks",NA,1,1,NA
"5723",48693,"BANGRES12DEL01",28,4.9,12.939496,77.625999,12.979496,77.665999,"5/3/2022","14:50","14:55","Tempesta di sabbia","High",2,"Drinks",NA,1,1,"Metro"
"5724",32154,"CHENRES16DEL02",21,4.3,13.049645,80.242268,13.099645,80.292268,"28-03-2022","23:25","23:35","Tempesta di sabbia","Low",0,"Snack","Scooter",1,1,"Metro"
"5725",16039,"COIMBRES02DEL01",23,4.1,11.022477,76.995667,11.062477,77.035667,"13-03-2022","13:10","13:15","Nuvoloso","High",2,"Meal",NA,0,1,"Metro"
"5726",45538,"VADRES19DEL03",31,4.6,22.311844,73.165081,22.341844,73.195081,"3/3/2022","23:40","23:50","Temporale","Low",2,"Snack","Motorcycle",NA,1,"Metro"
"5727",22464,"JAPRES01DEL03",35,4,26.90519,75.810753,26.96519,75.870753,"5/4/2022","17:15","17:20","Tempesta di sabbia","Medium",2,"Buffet","Scooter",1,1,"Metro"
"5728",25219,"COIMBRES09DEL01",30,4.8,11.008638,76.984311,11.078638,77.054311,"23-03-2022","17:25","17:30","Temporale","Medium",0,"Buffet","Scooter",3,1,"Metro"
"5729",50188,"KOCRES08DEL01",21,4.9,9.985497,76.276999,10.095497,76.386999,"14-02-2022","22:45","0.958333333","Temporale","Low",2,"Drinks",NA,0,1,"Metro"
"5730",20034,"RANCHIRES14DEL01",36,5,0,0,0.01,0.01,"19-03-2022","0.5","12:05","Nuvoloso","High",1,"Buffet","Scooter",1,1,NA
"5731",2298,"CHENRES13DEL02",NA,NA,13.027018,80.254791,13.107018,80.334791,"23-03-2022","NaN","20:50","Tempesta di sabbia","Jam",1,"Snack","Scooter",1,1,"Metro"
"5732",42267,"PUNERES17DEL01",34,4,18.530963,73.828972,18.570963,73.868972,"13-03-2022","13:25","13:40","Nuvoloso","High",0,"Buffet","Scooter",1,1,"Metro"
"5733",34492,"HYDRES01DEL01",39,4.2,17.410371,78.437225,17.420371,78.447225,"7/3/2022","8:45","0.375","Tempesta di sabbia","Low",0,"Buffet","Scooter",1,1,NA
"5734",16307,"MUMRES09DEL02",30,3.9,18.994049,72.825203,19.074049,72.905203,"18-03-2022","19:30","19:40","Tempesta di sabbia","Jam",2,"Meal",NA,1,1,NA
"5735",50721,"ALHRES02DEL01",34,4.4,25.453436,81.833167,25.493436,81.873167,"11/2/2022","16:40","16:55","Nebbia","Medium",0,"Meal","Scooter",1,1,"Metro"
"5736",44009,"HYDRES07DEL01",30,5,17.424114,78.347554,17.464114,78.387554,"24-03-2022","12:45","12:55","Temporale","High",2,"Meal","Scooter",1,1,"Metro"
"5737",46303,"HYDRES03DEL02",31,4.9,17.422819,78.449578,17.502819,78.529578,"2/4/2022","17:55","18:05",NA,"Medium",0,"Snack","Scooter",1,2,"Metro"
"5738",49167,"BHPRES13DEL03",NA,NA,-23.230791,-77.43702,23.320791,77.52702,"18-02-2022","NaN","17:40","Nuvoloso","Medium",0,"Snack","Scooter",3,1,"Metro"
"5739",52559,"KOLRES11DEL01",30,4.5,22.577821,88.400581,22.647821,88.470581,"14-02-2022","18:25","18:30","Temporale","Medium",1,"Drinks",NA,1,1,NA
"5740",52876,"KOLRES06DEL02",20,4.7,22.533662,88.366217,22.613662,88.446217,"18-02-2022","20:25","20:40","Nebbia","Jam",0,"Buffet","Scooter",1,1,"Metro"
"5741",40816,"PUNERES05DEL01",39,4.2,18.543626,73.905101,18.553626,73.915101,"28-03-2022","10:15","10:20","Tempesta di sabbia","Low",0,"Meal","Scooter",0,1,"Metro"
"5742",41911,"VADRES14DEL02",37,4.8,22.311603,73.165012,22.361603,73.215012,"21-03-2022","0.791666667","19:15",NA,"Medium",1,"Snack","Scooter",1,1,NA
"5743",49939,"LUDHRES09DEL01",33,3.5,30.885814,75.786976,30.995814,75.896976,"18-02-2022","19:35","19:45",NA,"Jam",2,"Drinks","Motorcycle",1,1,"Metro"
"5744",36715,"SURRES15DEL01",32,4.7,21.160522,72.771477,21.270522,72.881477,"8/3/2022","23:20","23:30","Nuvoloso","Low",1,"Meal",NA,0,1,"Metro"
"5745",37728,"RANCHIRES15DEL02",39,4.7,23.369746,85.33982,23.499746,85.46982,"25-03-2022","23:10","23:20",NA,"Low",2,"Drinks",NA,1,1,"Metro"
"5746",41686,"SURRES09DEL02",36,5,21.175975,72.795503,21.225975,72.845503,"3/4/2022","17:30","17:45","Tempesta di sabbia","Medium",1,"Buffet",NA,1,1,"Metro"
"5747",21629,"BANGRES01DEL03",39,4.6,12.933284,77.615428,13.023284,77.705428,"18-03-2022","19:40","19:50",NA,"Jam",0,"Drinks","Scooter",2,1,"Metro"
"5748",29995,"HYDRES04DEL03",31,4.6,17.411028,78.329645,17.471028,78.389645,"3/3/2022","18:10","18:25","Temporale","Medium",2,"Buffet","Motorcycle",0,1,"Metro"
"5749",11172,"JAPRES08DEL03",27,4.4,26.910262,75.783013,27.050262,75.923013,"18-03-2022","17:40","17:50","Nebbia","Medium",1,"Snack","Scooter",NA,1,"Metro"
"5750",10478,"MUMRES13DEL03",25,4.2,19.178321,72.834715,19.238321,72.894715,"1/4/2022","22:25","22:30","Temporale","Low",0,"Drinks","Scooter",1,1,NA
"5751",35368,"JAPRES19DEL02",34,5,26.913726,75.75282,26.933726,75.77282,"5/3/2022","10:20","10:35","Tempesta di sabbia","Low",1,"Buffet","Scooter",0,1,"Metro"
"5752",27236,"MUMRES06DEL03",34,4.7,19.055831,72.833984,19.115831,72.893984,"24-03-2022","18:20","18:25",NA,"Medium",0,"Meal","Scooter",1,1,NA
"5753",7656,"MYSRES14DEL02",20,4.6,0,0,0.05,0.05,"7/3/2022","22:25","22:35","Tempesta di sabbia","Low",2,"Drinks","Motorcycle",1,1,"Metro"
"5754",18362,"HYDRES08DEL01",37,4.7,17.438263,78.397865,17.508263,78.467865,"16-03-2022","19:40","19:55",NA,"Jam",0,"Snack","Scooter",1,1,"Metro"
"5755",10851,"PUNERES04DEL01",23,4.6,18.51421,73.838429,18.58421,73.908429,"29-03-2022","21:10","21:20","Temporale","Jam",0,"Drinks","Scooter",0,1,NA
"5756",14400,"BANGRES03DEL03",26,4.5,12.979166,77.640709,13.069166,77.730709,"16-03-2022","19:20","19:30",NA,"Jam",2,"Snack",NA,0,1,"Metro"
"5757",43082,"BANGRES06DEL03",38,5,12.979096,77.640625,13.009096,77.670625,"1/4/2022","17:55","18:10",NA,"Medium",0,"Meal","Scooter",1,1,"Metro"
"5758",57913,"LUDHRES16DEL01",35,4.5,30.895817,75.813112,30.935817,75.853112,"11/2/2022","16:10","16:15","Temporale","Medium",0,"Meal","Scooter",1,1,"Metro"
"5759",32386,"MYSRES04DEL01",35,4,12.3085,76.665808,12.3185,76.675808,"30-03-2022","11:55","12:05","Tempesta di sabbia","High",0,"Meal","Scooter",2,1,"Metro"
"5760",24127,"SURRES010DEL03",33,4.6,21.17106,72.789292,21.23106,72.849292,"1/4/2022","19:45","0.833333333","Temporale","Jam",1,"Drinks","Scooter",1,1,"Metro"
"5761",43253,"SURRES02DEL01",29,4.7,21.186608,72.794136,21.256608,72.864136,"16-03-2022","22:10","22:20","Nuvoloso","Low",2,"Meal","Scooter",1,1,NA
"5762",9257,"MUMRES07DEL02",34,4.9,19.091458,72.827808,19.141458,72.877808,"30-03-2022","21:35","21:40",NA,"Jam",1,"Buffet","Scooter",1,1,"Metro"
"5763",54136,"AGRRES19DEL02",36,4.9,0,0,0.08,0.08,"16-02-2022","18:50","19:05",NA,"Medium",2,"Meal",NA,0,1,"Metro"
"5764",13994,"HYDRES19DEL02",39,4.1,17.458998,78.500366,17.588998,78.630366,"16-03-2022","20:55","21:05","Nebbia","Jam",2,"Meal","Scooter",1,1,NA
"5765",38592,"INDORES19DEL02",32,4.8,22.745536,75.893106,22.765536,75.913106,"11/3/2022","11:50","12:05","Soleggiato","High",1,"Buffet","Scooter",0,1,NA
"5766",13154,"CHENRES19DEL01",20,4.6,12.986047,80.218114,13.056047,80.288114,"29-03-2022","17:50","17:55","Soleggiato","Medium",2,"Meal",NA,0,1,NA
"5767",17404,"SURRES13DEL01",35,4.5,21.170096,72.789122,21.180096,72.799122,"1/3/2022","9:30","9:45","Nuvoloso","Low",0,"Buffet","Scooter",0,1,"Metro"
"5768",20241,"SURRES15DEL01",22,4.9,21.160522,72.771477,21.270522,72.881477,"23-03-2022","23:45","1","Soleggiato","Low",0,"Drinks","Scooter",1,1,"Metro"
"5769",4308,"VADRES13DEL01",36,4.1,22.310237,73.158921,22.420237,73.268921,"6/3/2022","17:15","17:20","Temporale","Medium",2,"Snack","Motorcycle",1,1,"Metro"
"5770",55128,"KOLRES15DEL01",33,4.9,22.552672,88.352885,22.562672,88.362885,"13-02-2022","10:45","0.458333333","Soleggiato","Low",0,"Snack","Scooter",1,1,NA
"5771",8266,"INDORES04DEL03",39,4.9,22.753659,75.903365,22.783659,75.933365,"1/4/2022","21:10","21:15","Soleggiato","Jam",1,"Snack",NA,NA,1,"Metro"
"5772",34169,"JAPRES04DEL02",22,4.4,26.902328,75.794257,26.982328,75.874257,"25-03-2022","20:50","0.875","Nuvoloso","Jam",1,"Meal",NA,1,1,"Metro"
"5773",44396,"CHENRES14DEL02",33,4.8,13.026279,80.174568,13.156279,80.304568,"20-03-2022","22:40","22:45","Temporale","Low",2,"Meal",NA,1,1,"Metro"
"5774",33748,"PUNERES12DEL02",37,4.7,18.520016,73.830547,18.540016,73.850547,"11/3/2022","9:40","9:45","Tempesta di sabbia","Low",1,"Meal",NA,1,1,"Metro"
"5775",39478,"HYDRES01DEL02",25,4,17.410371,78.437225,17.540371,78.567225,"6/3/2022","21:20","21:25",NA,"Jam",0,"Drinks","Scooter",0,1,"Metro"
"5776",17625,"MYSRES06DEL01",26,4.7,12.323994,76.626167,12.433994,76.736167,"12/3/2022","0.75","18:15","Tempesta di sabbia","Medium",0,"Drinks","Scooter",1,1,NA
"5777",27747,"HYDRES19DEL02",36,4.6,17.458998,78.500366,17.588998,78.630366,"20-03-2022","19:30","19:35","Soleggiato","Jam",1,"Drinks","Scooter",1,1,NA
"5778",9632,"SURRES02DEL03",35,4.7,21.186608,72.794136,21.246608,72.854136,"17-03-2022","17:35","17:45","Tempesta di sabbia","Medium",2,"Snack","Motorcycle",1,1,"Metro"
"5779",15300,"INDORES08DEL01",32,4.6,22.725748,75.898497,22.735747,75.908497,"19-03-2022","9:20","9:25","Nuvoloso","Low",0,"Buffet","Scooter",1,1,NA
"5780",47723,"INDORES06DEL03",33,4.7,22.728163,75.884212,22.758163,75.914212,"13-03-2022","18:35","18:40","Nebbia","Medium",1,"Buffet","Scooter",1,1,"Metro"
"5781",44865,"COIMBRES01DEL01",27,4.6,11.016298,76.972076,11.026298,76.982076,"7/3/2022","10:30","10:45",NA,"Low",1,"Buffet",NA,0,1,"Metro"
"5782",3445,"BANGRES09DEL03",27,5,12.934179,77.615797,13.024179,77.705797,"29-03-2022","20:45","20:50",NA,"Jam",0,"Buffet","Scooter",0,1,NA
"5783",50123,"LUDHRES19DEL01",20,4.5,30.902872,75.826808,30.912872,75.836808,"17-02-2022","11:50","12:05","Tempesta di sabbia","High",2,"Buffet",NA,1,1,NA
"5784",19874,"RANCHIRES13DEL03",26,4.1,23.374989,85.335486,23.434989,85.395486,"5/3/2022","23:35","23:40",NA,"Low",0,"Snack","Scooter",0,1,NA
"5785",55831,"ALHRES01DEL03",33,4.9,25.454648,81.834502,25.594648,81.974502,"12/2/2022","23:25","23:40","Nebbia","Low",0,"Meal","Scooter",1,2,"Metro"
"5786",41489,"BANGRES16DEL01",39,4,13.029198,77.570997,13.139198,77.680997,"27-03-2022","19:50","0.833333333","Nuvoloso","Jam",1,"Snack",NA,1,2,"Metro"
"5787",25878,"MYSRES15DEL01",29,4.7,12.352058,76.60665,12.362058,76.61665,"3/4/2022","11:50","0.5",NA,"High",2,"Drinks","Motorcycle",0,1,"Metro"
"5788",13065,"PUNERES09DEL02",20,4.6,18.536562,73.896485,18.616562,73.976485,"6/4/2022","17:35","17:50","Nuvoloso","Medium",0,"Drinks","Scooter",1,1,"Metro"
"5789",52856,"DEHRES13DEL02",20,4.9,30.366322,78.070453,30.446322,78.150453,"12/2/2022","18:50","18:55","Temporale","Medium",0,"Buffet","Scooter",1,1,"Metro"
"5790",29660,"INDORES12DEL02",20,4.2,22.74806,75.8934,22.82806,75.9734,"25-03-2022","21:35","21:50","Nebbia","Jam",1,"Buffet",NA,1,2,"Metro"
"5791",26754,"PUNERES07DEL02",31,4.6,18.546947,73.900626,18.676947,74.030626,"23-03-2022","22:50","0.958333333","Temporale","Low",2,"Drinks",NA,1,1,"Metro"
"5792",57938,"GOARES14DEL01",37,4.8,15.157944,73.950889,15.197944,73.990889,"13-02-2022","16:30","16:35",NA,"Medium",0,"Meal","Scooter",1,1,"Metro"
"5793",24955,"JAPRES13DEL01",NA,NA,26.846156,75.8023,26.856156,75.8123,"9/3/2022","NaN","9:25","Temporale","Low",1,"Snack",NA,0,1,"Metro"
"5794",55942,"KOCRES19DEL01",23,4.9,9.960846,76.293936,10.070846,76.403936,"12/2/2022","17:25","17:35","Nebbia","Medium",2,"Drinks","Scooter",1,1,NA
"5795",21333,"MUMRES12DEL01",22,4.5,19.207222,72.972281,19.217222,72.982281,"11/3/2022","0.5","12:10","Tempesta di sabbia","High",2,"Drinks",NA,1,1,"Metro"
"5796",23845,"CHENRES08DEL02",24,4.2,13.022394,80.242439,13.102394,80.322439,"6/4/2022","18:30","18:40","Nebbia","Medium",2,"Snack","Scooter",1,1,"Metro"
"5797",17839,"INDORES04DEL02",24,5,22.753659,75.903365,22.833659,75.983365,"16-03-2022","17:35","17:45","Nuvoloso","Medium",1,"Meal","Scooter",1,1,"Metro"
"5798",52949,"BHPRES18DEL02",35,4,23.234631,77.401663,23.254631,77.421663,"11/2/2022","10:15","10:25",NA,"Low",0,"Drinks","Scooter",1,1,NA
"5799",22379,"VADRES02DEL02",27,4.9,0,0,0.08,0.08,"20-03-2022","0.791666667","19:10","Temporale","Medium",1,"Snack","Scooter",1,1,"Metro"
"5800",11212,"RANCHIRES02DEL02",34,5,0,0,0.08,0.08,"18-03-2022","0.791666667","19:05","Nebbia","Medium",1,"Snack",NA,1,1,NA
"5801",57502,"KOCRES13DEL02",34,4,9.991703,76.293136,10.041703,76.343136,"11/2/2022","17:20","17:30","Tempesta di sabbia","Medium",0,"Meal","Scooter",1,1,"Metro"
"5802",44256,"RANCHIRES08DEL02",21,5,23.353783,85.326967,23.483783,85.456967,"4/4/2022","23:55","24:10:00","Nebbia","Low",2,"Snack",NA,1,1,"Metro"
"5803",17539,"COIMBRES19DEL03",32,4.7,11.022298,76.998349,11.052298,77.028349,"19-03-2022","22:35","22:40",NA,"Low",2,"Meal","Scooter",1,1,"Metro"
"5804",39178,"RANCHIRES18DEL01",35,4.1,23.351489,85.324253,23.461489,85.434253,"2/4/2022","17:45","17:50","Temporale","Medium",0,"Drinks","Scooter",1,1,NA
"5805",19430,"COIMBRES05DEL03",38,5,11.022169,76.999594,11.112169,77.089594,"31-03-2022","23:30","23:45",NA,"Low",2,"Drinks","Motorcycle",NA,1,"Metro"
"5806",47370,"SURRES07DEL02",22,4.9,21.170798,72.790489,21.190798,72.810489,"13-03-2022","9:20","9:30","Nebbia","Low",0,"Meal","Scooter",1,1,"Metro"
"5807",20200,"CHENRES12DEL02",22,4.6,12.972793,80.249982,13.022793,80.299982,"30-03-2022","23:20","23:30","Tempesta di sabbia","Low",2,"Buffet",NA,0,1,"Metro"
"5808",29012,"JAPRES15DEL01",32,4.7,26.891191,75.802083,27.001191,75.912083,"20-03-2022","17:40","17:45","Soleggiato","Medium",1,"Buffet","Scooter",1,1,"Metro"
"5809",32754,"INDORES15DEL02",31,4.3,22.760072,75.892574,22.780072,75.912574,"15-03-2022","10:20","10:35",NA,"Low",0,"Buffet","Scooter",0,1,"Metro"
"5810",37886,"JAPRES14DEL01",26,4.7,26.88842,75.800689,26.99842,75.910689,"23-03-2022","18:10","18:20","Soleggiato","Medium",1,"Snack","Scooter",1,1,NA
"5811",11504,"COIMBRES17DEL03",31,4.6,11.026117,76.944652,11.086117,77.004652,"9/3/2022","20:35","20:50","Tempesta di sabbia","Jam",2,"Meal",NA,1,1,NA
"5812",32744,"SURRES11DEL03",20,4.7,21.157735,72.768778,21.217735,72.828778,"17-03-2022","20:50","20:55","Tempesta di sabbia","Jam",1,"Drinks","Scooter",1,1,"Metro"
"5813",7948,"BANGRES03DEL02",32,5,12.979166,77.640709,13.109166,77.770709,"23-03-2022","18:10","18:20","Tempesta di sabbia","Medium",0,"Snack","Scooter",1,1,"Metro"
"5814",9788,"VADRES20DEL03",26,2.7,22.311358,73.164798,22.401358,73.254798,"27-03-2022","23:20","23:25","Soleggiato","Low",1,"Meal",NA,1,1,"Metro"
"5815",29353,"PUNERES18DEL03",22,5,18.593481,73.785901,18.653481,73.845901,"5/3/2022","20:50","0.875",NA,"Jam",2,"Snack","Scooter",0,1,NA
"5816",45055,"JAPRES18DEL03",23,4.9,26.913987,75.752891,26.943987,75.782891,"24-03-2022","18:25","18:40",NA,"Medium",1,"Meal",NA,1,1,"Metro"
"5817",49936,"AURGRES13DEL01",33,4.8,19.880256,75.323503,19.990256,75.433503,"18-02-2022","20:40","20:55","Nebbia","Jam",0,"Snack","Scooter",2,1,"Metro"
"5818",43958,"MUMRES04DEL03",25,4.7,19.254567,72.848923,19.344567,72.938923,"8/3/2022","20:10","20:20","Temporale","Jam",2,"Meal",NA,0,1,"Metro"
"5819",33477,"MYSRES06DEL01",39,5,12.323994,76.626167,12.333994,76.636167,"24-03-2022","8:35","8:50","Soleggiato","Low",2,"Snack","Scooter",1,1,NA
"5820",40523,"INDORES02DEL03",28,4.9,22.651847,75.881991,22.681847,75.911991,"13-03-2022","17:10","17:25","Soleggiato","Medium",2,"Buffet","Scooter",0,1,"Metro"
"5821",42054,"HYDRES20DEL02",29,4.6,17.483216,78.552111,17.563216,78.632111,"4/3/2022","18:40","18:55","Tempesta di sabbia","Medium",2,"Buffet",NA,1,1,NA
"5822",9755,"MUMRES01DEL02",27,4.7,19.12663,72.829976,19.20663,72.909976,"10/3/2022","22:10","22:15",NA,"Low",2,"Meal",NA,1,1,NA
"5823",31944,"INDORES01DEL02",27,4.6,22.695207,75.866059,22.715207,75.886059,"19-03-2022","10:25","10:35","Nebbia","Low",2,"Meal",NA,1,1,"Metro"
"5824",12751,"BANGRES04DEL02",37,3.8,12.98041,77.640489,13.11041,77.770489,"4/4/2022","19:55","20:05","Temporale","Jam",1,"Buffet",NA,1,1,"Metro"
"5825",9238,"PUNERES15DEL03",23,4.8,18.636215,73.751081,18.726215,73.841081,"25-03-2022","18:45","0.791666667","Tempesta di sabbia","Medium",0,"Buffet","Scooter",1,1,NA
"5826",29519,"HYDRES05DEL02",26,4.6,17.433809,78.386744,17.483809,78.436744,"1/4/2022","23:45","1","Nebbia","Low",0,"Drinks","Scooter",0,1,"Metro"
"5827",33193,"MYSRES11DEL03",24,4.6,12.323225,76.630028,12.413225,76.720028,"4/3/2022","21:55","22:05",NA,"Jam",1,"Drinks","Scooter",0,1,"Metro"
"5828",37028,"SURRES17DEL02",26,4.9,21.149569,72.772697,21.169569,72.792697,"13-03-2022","10:10","10:25","Soleggiato","Low",2,"Buffet",NA,1,1,"Metro"
"5829",25257,"HYDRES01DEL03",31,4.7,17.410371,78.437225,17.500371,78.527225,"27-03-2022","17:35","17:40","Tempesta di sabbia","Medium",1,"Snack",NA,1,1,"Metro"
"5830",44931,"COIMBRES01DEL02",34,4.8,11.016298,76.972076,11.066298,77.022076,"28-03-2022","0.791666667","19:05","Nuvoloso","Medium",1,"Meal","Scooter",NA,1,NA
"5831",36902,"MUMRES05DEL03",29,4.5,18.927584,72.832585,18.987584,72.892585,"5/4/2022","23:20","23:35","Tempesta di sabbia","Low",0,"Buffet","Scooter",0,1,NA
"5832",4861,"RANCHIRES16DEL02",38,4.8,23.371292,85.327872,23.391292,85.347872,"28-03-2022","8:25","8:40","Nebbia","Low",1,"Buffet",NA,1,1,NA
"5833",36641,"JAPRES16DEL01",32,4.7,26.849596,75.800512,26.919596,75.870512,"23-03-2022","22:20","22:30","Nebbia","Low",0,"Snack","Scooter",1,1,"Metro"
"5834",34013,"CHENRES14DEL02",39,4.7,13.026279,80.174568,13.046279,80.194568,"3/3/2022","11:20","11:30",NA,"High",2,"Meal","Motorcycle",1,1,"Metro"
"5835",57091,"KOCRES09DEL02",24,4.7,10.000706,76.349516,10.020706,76.369516,"15-02-2022","10:15","10:20","Tempesta di sabbia","Low",1,"Meal","Scooter",1,1,NA
"5836",41862,"VADRES03DEL01",34,5,22.32,73.17,22.36,73.21,"3/4/2022","12:10","12:20","Soleggiato","High",0,"Drinks","Scooter",0,1,"Metro"
"5837",12489,"COIMBRES14DEL01",23,4.8,11.003681,76.975525,11.043681,77.015525,"15-03-2022","12:15","12:30","Nuvoloso","High",1,"Drinks","Scooter",0,1,"Metro"
"5838",16767,"VADRES01DEL01",38,4.6,22.307898,73.167788,22.417898,73.277788,"4/3/2022","18:25","18:35",NA,"Medium",1,"Buffet","Scooter",1,1,"Metro"
"5839",3541,"MYSRES02DEL02",NA,NA,12.304569,76.643622,12.384569,76.723622,"14-03-2022","NaN","23:55","Soleggiato","Low",1,"Drinks",NA,NA,1,"Metro"
"5840",31643,"BANGRES13DEL03",30,4.3,12.935662,77.61413,13.025662,77.70413,"29-03-2022","17:40","17:50","Nuvoloso","Medium",1,"Drinks","Scooter",0,1,"Metro"
"5841",41357,"COIMBRES16DEL02",32,5,11.010375,76.95295,11.060375,77.00295,"3/3/2022","0.916666667","22:10",NA,"Jam",1,"Snack",NA,1,1,"Metro"
"5842",34935,"VADRES09DEL01",25,4.9,0,0,0.11,0.11,"4/4/2022","19:20","19:35","Soleggiato","Jam",2,"Meal",NA,1,1,NA
"5843",39802,"VADRES14DEL02",32,4.7,22.311603,73.165012,22.441603,73.295012,"25-03-2022","22:40","22:55","Soleggiato","Low",0,"Drinks","Scooter",1,1,NA
"5844",52580,"BHPRES16DEL02",34,4.9,23.264015,77.408236,23.394015,77.538236,"12/2/2022","20:45","20:55","Nuvoloso","Jam",0,"Buffet","Scooter",1,1,"Metro"
"5845",15759,"JAPRES11DEL01",35,4.9,26.90294,75.793007,27.01294,75.903007,"6/4/2022","18:25","18:35","Soleggiato","Medium",2,"Drinks",NA,1,1,NA
