"","default","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","OCCUPATION_TYPE"
"4600",0,"F","N","N",1,157500,873000,"Working","Higher education","Married","House / apartment","Core staff"
"4601",0,"F","N","Y",0,112500,295168.5,"Working","Higher education","Married","House / apartment","Laborers"
"4602",0,"F","N","N",0,135000,545040,"Commercial associate","Secondary / secondary special","Married","House / apartment","Medicine staff"
"4603",0,"F","N","Y",1,112500,592560,"Commercial associate","Secondary / secondary special","Civil marriage","Municipal apartment","Drivers"
"4604",0,"F","N","Y",0,90000,560664,"Working","Secondary / secondary special","Single / not married","Municipal apartment","Sales staff"
"4605",0,"M","Y","Y",0,270000,225000,"Commercial associate","Incomplete higher","Separated","House / apartment","Core staff"
"4606",0,"M","Y","Y",0,157500,521280,"Commercial associate","Secondary / secondary special","Married","House / apartment","Drivers"
"4607",0,"F","N","N",1,67500,91692,"Working","Secondary / secondary special","Married","Rented apartment","Core staff"
"4608",0,"F","Y","Y",2,112500,808650,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"4609",0,"F","Y","Y",1,247500,1635120,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"4610",0,"F","N","Y",0,112500,1350000,"Pensioner","Higher education","Married","Municipal apartment",""
"4611",0,"F","N","Y",0,157500,1006920,"Pensioner","Higher education","Widow","House / apartment",""
"4612",0,"F","N","N",1,112500,728460,"Working","Secondary / secondary special","Married","House / apartment","Managers"
"4613",0,"F","Y","N",0,180000,640080,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4614",0,"F","N","Y",1,90000,679500,"Working","Secondary / secondary special","Married","House / apartment",""
"4615",0,"F","N","Y",0,148500,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4616",0,"F","N","Y",0,90000,539230.5,"Working","Secondary / secondary special","Single / not married","House / apartment","Accountants"
"4617",0,"F","N","Y",0,540000,1752039,"State servant","Higher education","Separated","House / apartment","Core staff"
"4618",0,"M","N","Y",0,135000,545040,"Working","Secondary / secondary special","Widow","House / apartment","Drivers"
"4619",0,"F","N","Y",1,90000,159205.5,"State servant","Secondary / secondary special","Civil marriage","House / apartment","Core staff"
"4620",0,"F","N","Y",0,135000,254700,"Working","Secondary / secondary special","Separated","House / apartment","Laborers"
"4621",0,"F","N","Y",2,144000,472104,"State servant","Secondary / secondary special","Civil marriage","House / apartment","Core staff"
"4622",0,"F","Y","N",0,157500,675000,"Working","Secondary / secondary special","Married","With parents","Core staff"
"4623",0,"F","Y","N",1,112500,679500,"Working","Incomplete higher","Married","House / apartment","Accountants"
"4624",0,"F","N","N",0,270000,630000,"Working","Secondary / secondary special","Married","House / apartment",""
"4625",0,"F","N","Y",0,189000,454500,"Commercial associate","Higher education","Married","House / apartment","Accountants"
"4626",0,"F","N","Y",0,157500,509602.5,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4627",0,"F","N","Y",0,117000,254700,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4628",0,"F","Y","N",0,108000,867951,"Commercial associate","Higher education","Married","Municipal apartment","Core staff"
"4629",0,"F","Y","Y",0,292500,1125000,"Working","Incomplete higher","Married","House / apartment","Sales staff"
"4630",0,"M","N","Y",0,99000,269550,"Working","Secondary / secondary special","Single / not married","House / apartment","Low-skill Laborers"
"4631",0,"M","N","Y",0,135000,604152,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4632",0,"F","N","Y",0,90000,63000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4633",0,"F","N","Y",0,112500,770292,"Pensioner","Lower secondary","Married","House / apartment",""
"4634",0,"M","Y","Y",1,225000,473760,"Working","Secondary / secondary special","Civil marriage","House / apartment","Managers"
"4635",0,"M","Y","Y",0,180000,485640,"Working","Secondary / secondary special","Married","House / apartment","Low-skill Laborers"
"4636",0,"F","N","Y",1,126000,913500,"Working","Secondary / secondary special","Married","House / apartment","Medicine staff"
"4637",0,"F","N","Y",0,54000,647046,"Working","Secondary / secondary special","Married","House / apartment","Cleaning staff"
"4638",0,"F","Y","N",0,157500,904500,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4639",0,"F","N","Y",0,225000,152820,"Commercial associate","Secondary / secondary special","Married","House / apartment",""
"4640",0,"F","N","Y",0,99000,359725.5,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4641",0,"F","Y","N",2,135000,450000,"Working","Secondary / secondary special","Married","House / apartment","Security staff"
"4642",0,"F","N","Y",0,135000,966555,"Pensioner","Secondary / secondary special","Separated","House / apartment",""
"4643",0,"F","N","Y",0,202500,524403,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4644",0,"M","N","Y",0,153000,284400,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"4645",0,"F","Y","Y",0,305280,1125000,"Working","Higher education","Civil marriage","House / apartment","Core staff"
"4646",0,"F","Y","Y",1,202500,641173.5,"Working","Secondary / secondary special","Separated","House / apartment","Sales staff"
"4647",0,"F","N","Y",0,67500,277969.5,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"4648",0,"F","N","N",0,90000,187704,"Commercial associate","Secondary / secondary special","Civil marriage","With parents","Accountants"
"4649",0,"M","Y","Y",0,135000,301500,"Working","Secondary / secondary special","Single / not married","House / apartment",""
"4650",0,"M","N","Y",2,157500,1436850,"Working","Secondary / secondary special","Single / not married","House / apartment","Security staff"
"4651",0,"F","Y","Y",0,202500,9e+05,"Commercial associate","Higher education","Married","House / apartment","High skill tech staff"
"4652",0,"F","N","N",0,45000,808650,"Working","Secondary / secondary special","Married","House / apartment","Cleaning staff"
"4653",0,"M","Y","Y",1,252000,485640,"Commercial associate","Higher education","Married","House / apartment","Managers"
"4654",0,"F","N","N",0,211500,1550655,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4655",0,"F","Y","N",0,135000,1130760,"Pensioner","Secondary / secondary special","Married","Municipal apartment",""
"4656",0,"F","Y","N",0,157500,679500,"Working","Secondary / secondary special","Married","House / apartment","Private service staff"
"4657",0,"M","Y","Y",0,135000,545040,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4658",0,"M","Y","Y",0,135000,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"4659",0,"F","Y","Y",0,225000,781920,"Working","Secondary / secondary special","Married","House / apartment","Private service staff"
"4660",0,"F","N","Y",0,112500,199080,"Commercial associate","Secondary / secondary special","Married","House / apartment","Core staff"
"4661",0,"F","N","Y",0,112500,808650,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"4662",0,"F","N","N",0,180000,454500,"Working","Higher education","Married","With parents",""
"4663",0,"F","N","Y",2,81000,450000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4664",0,"F","N","N",0,90000,369000,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"4665",0,"F","Y","Y",0,180000,540000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Managers"
"4666",0,"M","N","N",0,202500,521280,"Commercial associate","Secondary / secondary special","Married","House / apartment","Security staff"
"4667",0,"F","N","N",1,202500,521280,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4668",0,"F","N","Y",1,67500,312768,"Working","Higher education","Married","House / apartment","Laborers"
"4669",0,"F","N","Y",0,157500,1179000,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"4670",0,"F","N","Y",0,99000,247275,"Pensioner","Secondary / secondary special","Separated","House / apartment",""
"4671",0,"M","Y","N",0,108000,1345500,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"4672",0,"F","N","Y",0,112500,508495.5,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4673",0,"F","N","Y",0,90000,273636,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",""
"4674",0,"F","N","N",1,90000,161730,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"4675",0,"M","N","N",0,81000,284400,"Working","Secondary / secondary special","Civil marriage","House / apartment",""
"4676",0,"F","Y","Y",1,157500,1032093,"Working","Secondary / secondary special","Married","House / apartment","High skill tech staff"
"4677",0,"M","Y","Y",0,180000,180000,"Working","Higher education","Married","House / apartment","Managers"
"4678",0,"M","N","Y",0,112500,640080,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4679",0,"F","N","Y",0,135000,440595,"Commercial associate","Secondary / secondary special","Widow","House / apartment","Sales staff"
"4680",0,"F","N","Y",1,189000,1125000,"Working","Secondary / secondary special","Married","House / apartment","Private service staff"
"4681",0,"M","Y","N",0,180000,584014.5,"Working","Incomplete higher","Single / not married","House / apartment","Managers"
"4682",0,"F","N","Y",0,45000,254700,"Pensioner","Higher education","Married","House / apartment",""
"4683",0,"M","N","Y",0,405000,592560,"Commercial associate","Higher education","Single / not married","House / apartment","IT staff"
"4684",0,"F","N","Y",1,135000,640458,"Working","Secondary / secondary special","Single / not married","House / apartment","Cleaning staff"
"4685",0,"M","Y","N",0,225000,284400,"Working","Secondary / secondary special","Widow","House / apartment","Laborers"
"4686",0,"F","N","N",0,117000,382500,"Working","Secondary / secondary special","Single / not married","House / apartment",""
"4687",0,"F","N","Y",2,90000,276408,"Working","Secondary / secondary special","Civil marriage","House / apartment","Sales staff"
"4688",0,"M","Y","N",0,225000,533304,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"4689",0,"F","Y","N",0,202500,679500,"Working","Higher education","Separated","House / apartment","Managers"
"4690",0,"M","Y","Y",0,292500,437877,"Working","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"4691",0,"F","N","Y",0,157500,675000,"Working","Secondary / secondary special","Separated","Municipal apartment","Cooking staff"
"4692",0,"M","N","Y",2,99000,247500,"Working","Incomplete higher","Married","House / apartment","Laborers"
"4693",0,"F","N","Y",0,180000,254700,"Pensioner","Lower secondary","Widow","House / apartment",""
"4694",0,"M","N","Y",0,85500,381528,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4695",0,"M","N","N",0,112500,256500,"Working","Secondary / secondary special","Single / not married","House / apartment","IT staff"
"4696",0,"M","Y","Y",1,126000,490495.5,"Working","Secondary / secondary special","Married","With parents","Drivers"
"4697",0,"F","N","N",0,148500,669600,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4698",0,"F","Y","Y",0,135000,602001,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4699",0,"F","Y","Y",0,157500,285264,"Pensioner","Secondary / secondary special","Separated","House / apartment",""
"4700",0,"F","Y","N",0,144000,239850,"Pensioner","Higher education","Separated","House / apartment",""
"4701",0,"M","N","N",1,90000,1133748,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4702",0,"M","Y","N",0,112500,314100,"Working","Secondary / secondary special","Single / not married","With parents","Laborers"
"4703",0,"F","N","Y",0,62100,509922,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4704",0,"M","Y","Y",0,265500,1288350,"Working","Higher education","Married","House / apartment","Managers"
"4705",0,"F","Y","Y",0,337500,360000,"Commercial associate","Higher education","Married","House / apartment",""
"4706",0,"F","N","Y",0,157500,225000,"Working","Secondary / secondary special","Married","With parents",""
"4707",0,"F","N","Y",0,157500,558841.5,"Commercial associate","Higher education","Single / not married","House / apartment",""
"4708",0,"F","N","N",0,90000,1161000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4709",0,"M","N","N",2,180000,684000,"Working","Higher education","Married","House / apartment","Managers"
"4710",0,"F","N","Y",0,112500,302206.5,"Working","Higher education","Widow","Rented apartment","Laborers"
"4711",0,"F","N","Y",0,72000,382500,"Commercial associate","Secondary / secondary special","Married","House / apartment",""
"4712",0,"M","Y","Y",0,171000,755190,"Working","Secondary / secondary special","Widow","House / apartment","Laborers"
"4713",0,"F","N","N",0,315000,1223010,"Working","Secondary / secondary special","Married","House / apartment","Managers"
"4714",0,"F","N","Y",0,157500,343800,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"4715",0,"F","N","Y",3,112500,852088.5,"Commercial associate","Higher education","Married","House / apartment",""
"4716",0,"F","N","N",0,112500,808650,"State servant","Secondary / secondary special","Married","House / apartment","Medicine staff"
"4717",0,"F","N","Y",0,225000,755190,"Working","Secondary / secondary special","Civil marriage","House / apartment","Sales staff"
"4718",0,"F","N","N",0,112500,490495.5,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Sales staff"
"4719",0,"M","Y","Y",2,247500,653328,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4720",0,"M","Y","Y",0,202500,454500,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"4721",0,"F","N","N",0,202500,540000,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4722",0,"F","N","Y",0,90000,180000,"Working","Secondary / secondary special","Separated","House / apartment","Laborers"
"4723",0,"F","N","Y",0,274500,1288350,"Commercial associate","Higher education","Married","House / apartment","Managers"
"4724",0,"F","N","Y",0,225000,1051245,"State servant","Higher education","Married","House / apartment","Core staff"
"4725",0,"F","Y","N",1,180000,827496,"Working","Higher education","Separated","House / apartment",""
"4726",0,"F","N","Y",0,180000,314100,"Working","Secondary / secondary special","Civil marriage","House / apartment","Cooking staff"
"4727",0,"F","N","Y",0,135000,247275,"Working","Higher education","Separated","House / apartment","Laborers"
"4728",0,"F","N","N",0,51750,206280,"Working","Secondary / secondary special","Married","With parents",""
"4729",0,"M","Y","Y",0,225000,1223010,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4730",0,"M","Y","Y",0,157500,312768,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"4731",0,"F","N","N",2,135000,512064,"Commercial associate","Higher education","Married","House / apartment","Sales staff"
"4732",0,"F","N","N",0,135000,1309500,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4733",0,"F","N","Y",0,112500,675000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4734",0,"F","N","Y",0,61200,326439,"Working","Higher education","Single / not married","House / apartment","Core staff"
"4735",0,"M","Y","Y",1,157500,679500,"Commercial associate","Higher education","Married","House / apartment",""
"4736",0,"F","N","Y",0,157500,450000,"Working","Secondary / secondary special","Civil marriage","House / apartment","HR staff"
"4737",0,"M","Y","N",2,112500,1078200,"Working","Secondary / secondary special","Married","House / apartment","High skill tech staff"
"4738",0,"F","N","Y",1,85500,254700,"State servant","Secondary / secondary special","Married","House / apartment","Managers"
"4739",0,"M","N","Y",2,225000,238896,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"4740",0,"F","N","Y",0,225000,518562,"Pensioner","Higher education","Married","House / apartment",""
"4741",0,"M","N","Y",0,157500,229500,"Working","Secondary / secondary special","Married","House / apartment","Security staff"
"4742",0,"M","Y","N",1,360000,9e+05,"Commercial associate","Higher education","Married","House / apartment","Managers"
"4743",0,"F","Y","Y",0,126000,239850,"Working","Secondary / secondary special","Married","House / apartment","Cleaning staff"
"4744",0,"F","N","Y",2,144000,675000,"Working","Higher education","Married","House / apartment","Core staff"
"4745",0,"M","Y","Y",1,292500,1372500,"Working","Higher education","Married","House / apartment","Managers"
"4746",0,"F","Y","Y",2,94500,101880,"State servant","Secondary / secondary special","Married","House / apartment","Laborers"
"4747",0,"F","N","Y",0,450000,503266.5,"State servant","Higher education","Single / not married","House / apartment","High skill tech staff"
"4748",0,"M","Y","N",2,270000,367389,"Commercial associate","Higher education","Married","House / apartment","Managers"
"4749",0,"F","N","N",1,202500,495351,"State servant","Higher education","Married","Municipal apartment","Managers"
"4750",0,"F","Y","Y",0,135000,1886850,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4751",0,"M","Y","Y",1,211500,143910,"Commercial associate","Higher education","Married","House / apartment","Laborers"
"4752",0,"M","Y","Y",1,90000,747000,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"4753",0,"F","N","N",0,225000,568800,"Working","Lower secondary","Widow","House / apartment","Sales staff"
"4754",0,"F","Y","Y",0,157500,450000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"4755",0,"F","N","Y",1,112500,755190,"Commercial associate","Higher education","Married","House / apartment","Sales staff"
"4756",0,"M","Y","N",2,180000,292500,"Commercial associate","Secondary / secondary special","Married","House / apartment",""
"4757",0,"M","N","N",0,135000,226908,"Working","Secondary / secondary special","Married","House / apartment","Core staff"
"4758",0,"F","N","Y",0,74250,238500,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"4759",0,"F","N","Y",0,63000,254700,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"4760",0,"M","N","N",0,270000,599472,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",""
"4761",0,"M","N","Y",0,351000,1971072,"Pensioner","Higher education","Married","House / apartment",""
"4762",0,"F","N","Y",1,207000,1256400,"Commercial associate","Higher education","Married","House / apartment","Managers"
"4763",0,"F","Y","N",0,67500,114682.5,"State servant","Secondary / secondary special","Married","House / apartment","Core staff"
"4764",0,"F","N","N",0,112500,675000,"Working","Secondary / secondary special","Married","House / apartment","Security staff"
"4765",0,"F","N","Y",0,225000,450000,"State servant","Higher education","Married","House / apartment","Managers"
"4766",0,"F","N","Y",0,126000,538389,"Commercial associate","Secondary / secondary special","Married","House / apartment",""
"4767",0,"F","N","N",0,166500,247275,"Commercial associate","Secondary / secondary special","Married","House / apartment","Cooking staff"
"4768",0,"F","N","Y",3,90000,932643,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"4769",0,"F","N","Y",0,130500,508495.5,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4770",0,"F","Y","Y",1,135000,408780,"Working","Secondary / secondary special","Civil marriage","House / apartment","Medicine staff"
"4771",0,"F","Y","Y",2,135000,545040,"Working","Secondary / secondary special","Married","House / apartment","Managers"
"4772",0,"F","N","N",0,202500,490495.5,"Commercial associate","Secondary / secondary special","Widow","House / apartment",""
"4773",0,"F","Y","Y",0,270000,9e+05,"Commercial associate","Secondary / secondary special","Married","House / apartment","Core staff"
"4774",0,"M","Y","Y",1,193500,549882,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"4775",0,"F","N","Y",0,301500,981747,"Working","Secondary / secondary special","Civil marriage","House / apartment","Sales staff"
"4776",0,"F","N","N",0,112500,780363,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Sales staff"
"4777",0,"F","Y","Y",2,99000,562491,"Working","Secondary / secondary special","Married","House / apartment",""
"4778",0,"F","N","Y",0,270000,9e+05,"Commercial associate","Higher education","Married","House / apartment","Accountants"
"4779",0,"F","N","Y",0,157500,130824,"Working","Higher education","Widow","House / apartment",""
"4780",0,"F","N","Y",2,247500,450000,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"4781",0,"F","N","N",0,58500,225000,"State servant","Secondary / secondary special","Widow","House / apartment","Medicine staff"
"4782",0,"F","Y","Y",0,157500,787500,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4783",0,"F","N","N",0,135000,808650,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"4784",0,"F","Y","N",3,90000,180000,"Working","Secondary / secondary special","Married","House / apartment",""
"4785",0,"F","Y","N",0,202500,540000,"Working","Secondary / secondary special","Civil marriage","House / apartment","Realty agents"
"4786",0,"F","N","Y",1,157500,1045224,"Working","Secondary / secondary special","Single / not married","House / apartment","Accountants"
"4787",0,"M","Y","Y",2,292500,1800000,"Working","Secondary / secondary special","Separated","House / apartment","Laborers"
"4788",0,"M","Y","Y",2,225000,9e+05,"Working","Higher education","Married","House / apartment","Managers"
"4789",0,"F","N","Y",0,63000,167895,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4790",0,"F","N","Y",3,45000,352044,"Working","Secondary / secondary special","Married","House / apartment",""
"4791",0,"M","Y","Y",0,315000,497520,"Commercial associate","Secondary / secondary special","Married","House / apartment","Drivers"
"4792",0,"M","Y","Y",0,450000,9e+05,"Commercial associate","Higher education","Civil marriage","House / apartment","Sales staff"
"4793",0,"M","N","N",0,225000,315000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"4794",0,"F","N","Y",0,94500,225000,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"4795",0,"M","N","Y",1,135000,427450.5,"Working","Lower secondary","Married","House / apartment","Laborers"
"4796",0,"M","N","Y",1,202500,698517,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment","High skill tech staff"
"4797",0,"F","N","Y",0,157500,495000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4798",0,"F","N","Y",1,112500,497520,"Working","Incomplete higher","Single / not married","House / apartment","Cooking staff"
"4799",0,"F","N","Y",0,135000,593010,"Working","Secondary / secondary special","Single / not married","House / apartment","Core staff"
"4800",0,"F","Y","Y",0,112500,359725.5,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"4801",0,"F","N","N",1,135000,924394.5,"Working","Secondary / secondary special","Separated","House / apartment","Cooking staff"
"4802",0,"F","Y","Y",2,112500,454500,"Working","Secondary / secondary special","Civil marriage","House / apartment","Private service staff"
"4803",0,"M","N","Y",0,225000,1125000,"Working","Higher education","Married","House / apartment","Managers"
"4804",0,"M","Y","Y",2,202500,294322.5,"State servant","Secondary / secondary special","Married","House / apartment","Laborers"
"4805",0,"F","Y","Y",0,270000,299772,"Working","Incomplete higher","Single / not married","House / apartment","Sales staff"
"4806",0,"F","Y","Y",0,157500,536917.5,"Working","Secondary / secondary special","Married","House / apartment","Managers"
"4807",0,"F","N","Y",0,360000,582768,"Working","Higher education","Single / not married","House / apartment","Core staff"
"4808",0,"M","N","Y",2,360000,479700,"Commercial associate","Secondary / secondary special","Married","With parents","Drivers"
"4809",0,"F","N","Y",0,90000,161730,"State servant","Higher education","Married","House / apartment",""
"4810",0,"F","Y","Y",0,112500,760225.5,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"4811",0,"F","N","N",0,135000,729792,"Working","Lower secondary","Married","House / apartment",""
"4812",0,"F","Y","N",1,202500,670500,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Accountants"
"4813",0,"M","Y","N",0,202500,528633,"Working","Secondary / secondary special","Married","Rented apartment","Drivers"
"4814",0,"F","Y","Y",0,180000,263686.5,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"4815",0,"F","N","N",0,54000,303489,"Working","Secondary / secondary special","Married","House / apartment","Sales staff"
"4816",0,"F","N","Y",0,67500,247275,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",""
"4817",0,"F","N","Y",0,202500,1260000,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"4818",0,"F","N","Y",0,157500,760225.5,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"4819",0,"F","N","Y",0,103500,754740,"Working","Secondary / secondary special","Widow","House / apartment","Sales staff"
"4820",0,"F","Y","Y",1,270000,808650,"Working","Secondary / secondary special","Widow","House / apartment","Sales staff"
"4821",0,"F","N","N",0,103500,490005,"Working","Secondary / secondary special","Married","With parents","Medicine staff"
"4822",0,"F","N","Y",1,81000,675000,"Working","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"4823",0,"F","N","Y",0,40500,225000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4824",0,"F","N","Y",0,112500,219042,"Working","Secondary / secondary special","Widow","House / apartment","Laborers"
"4825",0,"F","N","Y",0,202500,229500,"Working","Secondary / secondary special","Separated","House / apartment","Cleaning staff"
"4826",0,"M","Y","Y",0,90000,67500,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4827",0,"F","N","Y",0,112500,594261,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4828",0,"F","N","N",0,90000,675000,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4829",0,"F","N","Y",1,225000,1502941.5,"Working","Secondary / secondary special","Married","House / apartment","Cleaning staff"
"4830",0,"F","N","Y",0,202500,604152,"Working","Secondary / secondary special","Married","House / apartment",""
"4831",0,"F","N","N",2,112500,238500,"Working","Secondary / secondary special","Married","With parents","Laborers"
"4832",0,"F","N","N",0,112500,158256,"Working","Secondary / secondary special","Civil marriage","Municipal apartment",""
"4833",0,"F","N","Y",0,135000,247275,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"4834",0,"F","Y","N",3,126000,1011955.5,"Working","Secondary / secondary special","Civil marriage","House / apartment","Laborers"
"4835",0,"M","Y","Y",0,157500,1110582,"Working","Secondary / secondary special","Married","House / apartment","Drivers"
"4836",0,"F","N","Y",0,252000,906228,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment","Cooking staff"
"4837",0,"F","N","N",7,157500,450000,"Working","Secondary / secondary special","Married","House / apartment","Cleaning staff"
"4838",0,"M","Y","Y",0,202500,1030680,"Working","Secondary / secondary special","Married","House / apartment","Laborers"
"4839",0,"F","Y","N",1,157500,898326,"Commercial associate","Higher education","Single / not married","House / apartment","Core staff"
"4840",0,"F","N","Y",0,112500,254700,"Working","Higher education","Married","House / apartment","Accountants"
"4841",0,"F","N","N",0,180000,474048,"State servant","Secondary / secondary special","Civil marriage","House / apartment","Medicine staff"
"4842",0,"M","Y","Y",0,162000,1006920,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4843",0,"F","N","N",0,76500,170640,"Pensioner","Secondary / secondary special","Widow","House / apartment",""
"4844",0,"M","Y","Y",0,157500,254700,"Commercial associate","Secondary / secondary special","Married","House / apartment","Sales staff"
"4845",0,"F","Y","Y",1,157500,678996,"Commercial associate","Secondary / secondary special","Married","House / apartment","Laborers"
"4846",0,"F","N","N",0,225000,1575000,"Commercial associate","Incomplete higher","Married","House / apartment",""
"4847",0,"F","N","Y",0,90000,323194.5,"Pensioner","Higher education","Widow","House / apartment",""
"4848",0,"F","N","Y",0,94500,754740,"Pensioner","Secondary / secondary special","Married","House / apartment",""
"4849",0,"M","Y","Y",0,202500,675000,"Commercial associate","Higher education","Single / not married","House / apartment",""
"4850",0,"M","N","Y",0,225000,276277.5,"Working","Secondary / secondary special","Civil marriage","House / apartment","Drivers"
"4851",0,"F","N","Y",0,157500,213948,"Working","Secondary / secondary special","Married","House / apartment",""
"4852",0,"M","N","Y",2,202500,474048,"Working","Lower secondary","Married","House / apartment","Laborers"
"4853",0,"M","Y","Y",0,360000,839259,"Commercial associate","Higher education","Married","House / apartment","Managers"
"4854",0,"F","N","Y",2,135000,755190,"Working","Secondary / secondary special","Single / not married","House / apartment",""
"4855",0,"M","Y","Y",0,315000,254700,"Working","Secondary / secondary special","Single / not married","House / apartment","Laborers"
"4856",0,"M","N","Y",0,585000,2695500,"Commercial associate","Higher education","Married","House / apartment","Managers"
"4857",0,"F","Y","Y",0,202500,1125000,"Commercial associate","Secondary / secondary special","Married","House / apartment","High skill tech staff"
"4858",0,"F","N","Y",0,135000,1024740,"Commercial associate","Secondary / secondary special","Married","House / apartment","Medicine staff"
"4859",0,"F","N","N",0,157500,1436850,"Working","Incomplete higher","Married","House / apartment",""
"4860",0,"M","N","Y",5,189000,640080,"State servant","Higher education","Married","House / apartment",""
"4861",0,"F","Y","Y",0,135000,339241.5,"Commercial associate","Higher education","Married","House / apartment","Laborers"
"4862",0,"F","N","N",0,157500,611095.5,"Working","Secondary / secondary special","Single / not married","House / apartment","Core staff"
"4863",0,"F","Y","Y",1,117000,1247121,"Commercial associate","Secondary / secondary special","Married","House / apartment","Cooking staff"
"4864",0,"F","N","Y",3,135000,358443,"Working","Secondary / secondary special","Civil marriage","House / apartment","Medicine staff"
"4865",0,"F","N","Y",1,157500,1795500,"Commercial associate","Secondary / secondary special","Married","With parents","Laborers"
